phase,status,disease_id,disease_name,chembl_id,drug_name,gene_symbol,smiles
4.0,,EFO_0000717,systemic scleroderma,CHEMBL3039504,NINTEDANIB ESYLATE,FLT1,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
4.0,,EFO_0000616,neoplasm,CHEMBL1946170,REGORAFENIB,FLT1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
4.0,,EFO_0000616,neoplasm,CHEMBL24828,VANDETANIB,FLT1,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1
4.0,,EFO_0002892,thyroid carcinoma,CHEMBL1200485,SORAFENIB TOSYLATE,FLT1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1
4.0,,EFO_0000681,renal cell carcinoma,CHEMBL2105756,TIVOZANIB HYDROCHLORIDE,FLT1,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC.Cl.O
4.0,,EFO_0004142,colorectal neoplasm,CHEMBL4303214,FRUQUINTINIB,FLT1,CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12
3.0,Recruiting,EFO_0000182,hepatocellular carcinoma,CHEMBL1336,SORAFENIB,FLT1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
3.0,Completed,EFO_0000182,hepatocellular carcinoma,CHEMBL377300,BRIVANIB,FLT1,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1
3.0,Terminated,EFO_0000182,hepatocellular carcinoma,CHEMBL223360,LINIFANIB,FLT1,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1
3.0,Completed,EFO_0000365,colorectal adenocarcinoma,CHEMBL1278146,FAMITINIB,FLT1,CCN(CC)CCN1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O
3.0,"Active, not recruiting",EFO_0000349,clear cell renal carcinoma,CHEMBL477772,PAZOPANIB,FLT1,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
3.0,,EFO_0000616,neoplasm,CHEMBL491473,CEDIRANIB,FLT1,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1
3.0,,EFO_0000616,neoplasm,CHEMBL502835,NINTEDANIB,FLT1,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
3.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL1289494,TIVOZANIB,FLT1,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC
3.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL522892,DOVITINIB,FLT1,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1
3.0,Recruiting,EFO_0000702,small cell lung carcinoma,CHEMBL5095033,IBCASERTIB,FLT1,COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccccc5N)cccc4c3)ccnc2c1
3.0,,EFO_0000616,neoplasm,CHEMBL4297190,SURUFATINIB,FLT1,Cc1cc2cc(Oc3ccnc(Nc4cccc(CS(=O)(=O)NCCN(C)C)c4)n3)ccc2[nH]1
3.0,Terminated,EFO_0003060,non-small cell lung carcinoma,CHEMBL572881,MOTESANIB,FLT1,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21
3.0,Completed,EFO_0004288,colonic neoplasm,CHEMBL101253,VATALANIB,FLT1,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1
3.0,Completed,MONDO_0005575,colorectal cancer,CHEMBL270995,BRIVANIB ALANINATE,FLT1,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1
3.0,Completed,MONDO_0005575,colorectal cancer,CHEMBL276711,SEMAXANIB,FLT1,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
2.0,Recruiting,EFO_0000196,metastatic prostate cancer,CHEMBL2010872,CEP-11981,FLT1,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL5314391,XL-999,FLT1,CCN1CCC(Nc2ccc3c(c2)/C(=C(\c2cccc(F)c2)c2nc(C)c[nH]2)C(=O)N3)CC1
2.0,Completed,EFO_0000616,neoplasm,CHEMBL1230609,FORETINIB,FLT1,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
2.0,Terminated,EFO_0000702,small cell lung carcinoma,CHEMBL2220486,LUCITANIB,FLT1,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12
2.0,Terminated,EFO_0001365,age-related macular degeneration,CHEMBL3545401,X-82,FLT1,
2.0,Completed,EFO_0003060,non-small cell lung carcinoma,CHEMBL3545396,BMS-690514,FLT1,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1
2.0,Terminated,EFO_0001365,age-related macular degeneration,CHEMBL4650436,AGN-211745,FLT1,
2.0,Completed,EFO_0001645,coronary artery disease,CHEMBL2108557,TELBERMIN,FLT1,
2.0,Completed,EFO_0003060,non-small cell lung carcinoma,CHEMBL3989914,GLESATINIB,FLT1,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1
2.0,Completed,EFO_0003869,breast neoplasm,CHEMBL1721885,SU-014813,FLT1,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1
2.0,Terminated,EFO_0009606,macular degeneration,CHEMBL403989,TG100-801,FLT1,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12
2.0,Completed,EFO_1000657,rectum cancer,CHEMBL1743030,ICRUCUMAB,FLT1,
2.0,Terminated,MONDO_0004992,cancer,CHEMBL1980297,ILORASERTIB,FLT1,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12
2.0,Completed,MONDO_0011719,gastrointestinal stromal tumor,CHEMBL3545402,XL-820,FLT1,
1.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL5314406,4SC-203,FLT1,COc1ccc(C)cc1NC(=O)Nc1nc2ccc(Nc3ncnc4cc(OCCCN5CCN(C)CC5)c(OC)cc34)cc2s1
1.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL587723,AEE-788,FLT1,CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1
1.0,Completed,EFO_0000616,neoplasm,CHEMBL2180604,TAK-593,FLT1,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1
1.0,Completed,EFO_0000616,neoplasm,CHEMBL1614710,OSI-930,FLT1,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12
1.0,Completed,EFO_0000616,neoplasm,CHEMBL1980391,RG-1530,FLT1,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2
4.0,Completed,EFO_0000183,Hodgkins lymphoma,CHEMBL1742994,BRENTUXIMAB VEDOTIN,TUBB4B,
4.0,,EFO_0000183,Hodgkins lymphoma,CHEMBL378544,VINBLASTINE SULFATE,TUBB4B,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O
4.0,,EFO_0000305,breast carcinoma,CHEMBL1683544,ERIBULIN MESYLATE,TUBB4B,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C.CS(=O)(=O)O
4.0,,EFO_0000228,adenocarcinoma,CHEMBL3545252,DOCETAXEL,TUBB4B,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O
4.0,,EFO_0000228,adenocarcinoma,CHEMBL92,DOCETAXEL ANHYDROUS,TUBB4B,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
4.0,,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL3301582,POLATUZUMAB VEDOTIN,TUBB4B,
4.0,,EFO_0000305,breast carcinoma,CHEMBL1743082,TRASTUZUMAB EMTANSINE,TUBB4B,
4.0,,EFO_0000305,breast carcinoma,CHEMBL1201752,IXABEPILONE,TUBB4B,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1
4.0,,EFO_0000305,breast carcinoma,CHEMBL428647,PACLITAXEL,TUBB4B,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
4.0,,EFO_0000616,neoplasm,CHEMBL3301589,ENFORTUMAB VEDOTIN,TUBB4B,
4.0,,EFO_0000616,neoplasm,CHEMBL159,VINBLASTINE,TUBB4B,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
4.0,,EFO_0000616,neoplasm,CHEMBL4297841,TISOTUMAB VEDOTIN,TUBB4B,
4.0,,EFO_0000616,neoplasm,CHEMBL4298209,BELANTAMAB MAFODOTIN,TUBB4B,
4.0,,EFO_0000616,neoplasm,CHEMBL553025,VINORELBINE,TUBB4B,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
4.0,,EFO_0000616,neoplasm,CHEMBL1683590,ERIBULIN,TUBB4B,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C
4.0,,EFO_0000616,neoplasm,CHEMBL1201748,CABAZITAXEL,TUBB4B,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
4.0,,EFO_0000616,neoplasm,CHEMBL90555,VINCRISTINE,TUBB4B,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
4.0,,EFO_0004274,gout,CHEMBL107,COLCHICINE,TUBB4B,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
4.0,,EFO_1001100,peritoneal neoplasm,CHEMBL3545132,MIRVETUXIMAB SORAVTANSINE,TUBB4B,
3.0,Completed,EFO_0000096,neoplasm of mature B-cells,CHEMBL501867,VINCRISTINE SULFATE,TUBB4B,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O
3.0,Completed,EFO_0000294,bladder tumor,CHEMBL2110725,VINFLUNINE,TUBB4B,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32
3.0,Completed,EFO_0000183,Hodgkins lymphoma,CHEMBL538943,VINORELBINE TARTRATE,TUBB4B,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O
3.0,Completed,EFO_0000294,bladder tumor,CHEMBL4279455,LAROTAXEL,TUBB4B,CC(=O)O[C@H]1C(=O)[C@]23C[C@H]2C[C@H]2OC[C@@]2(OC(C)=O)[C@H]3[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
3.0,,EFO_0000616,neoplasm,CHEMBL2108628,PACLITAXEL POLIGLUMEX,TUBB4B,
3.0,Completed,EFO_0000691,sarcoma,CHEMBL572284,OMBRABULIN,TUBB4B,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO
3.0,Completed,EFO_0003060,non-small cell lung carcinoma,CHEMBL4297441,PACLITAXEL DOCOSAHEXAENOIC ACID,TUBB4B,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](NC(=O)c1ccccc1)c1ccccc1
3.0,"Active, not recruiting",EFO_0003060,non-small cell lung carcinoma,CHEMBL4298098,TUSAMITAMAB RAVTANSINE,TUBB4B,
3.0,Recruiting,EFO_0003060,non-small cell lung carcinoma,CHEMBL3990032,TELISOTUZUMAB VEDOTIN,TUBB4B,
3.0,Completed,EFO_0003060,non-small cell lung carcinoma,CHEMBL1096380,PLINABULIN,TUBB4B,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O
3.0,Completed,EFO_1001100,peritoneal neoplasm,CHEMBL94657,PATUPILONE,TUBB4B,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1
3.0,Withdrawn,MONDO_0002108,thyroid cancer,CHEMBL1206232,FOSBRETABULIN,TUBB4B,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O
2.0,Unknown status,EFO_0000182,hepatocellular carcinoma,CHEMBL4297440,T-900607,TUBB4B,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(N)=O
2.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL492399,VERUBULIN,TUBB4B,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1
2.0,Completed,EFO_0000565,leukemia,CHEMBL1743037,LORVOTUZUMAB MERTANSINE,TUBB4B,
2.0,Completed,EFO_0000565,leukemia,CHEMBL39541,DOLASTATIN-10,TUBB4B,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
2.0,Withdrawn,EFO_0000616,neoplasm,CHEMBL4297892,ANVATABART OPADOTIN,TUBB4B,
2.0,Terminated,EFO_0000503,gastric adenocarcinoma,CHEMBL4298045,INDUSATUMAB VEDOTIN,TUBB4B,
2.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL1089636,ANG1005,TUBB4B,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](OC(=O)CCC(=O)NCCCC[C@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)CNC(=O)CNC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCCCNC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)O)[C@@H](C)O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
2.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL2304041,SAGOPILONE,TUBB4B,C=CC[C@H]1C(=O)C(C)(C)[C@@H](O)CC(=O)O[C@H](c2ccc3sc(C)nc3c2)C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@@H]1O
2.0,Completed,EFO_0000637,osteosarcoma,CHEMBL1743028,GLEMBATUMUMAB VEDOTIN,TUBB4B,
2.0,Completed,EFO_0000691,sarcoma,CHEMBL3989512,SOBLIDOTIN,TUBB4B,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)NCCc1ccccc1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
2.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL20684,ABT-751,TUBB4B,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1
2.0,Unknown status,EFO_0000588,mesothelioma,CHEMBL2107759,MILATAXEL,TUBB4B,CCC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)C2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](CC(=O)OC(C)(C)C)c4ccco4)C(C)=C([C@@H](O)C(=O)[C@@]21C)C3(C)C
2.0,Completed,EFO_0000616,neoplasm,CHEMBL289351,FOSBRETABULIN DISODIUM,TUBB4B,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)([O-])[O-].[Na+].[Na+]
2.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL4594455,AGS-16C3F,TUBB4B,
2.0,Terminated,EFO_0003060,non-small cell lung carcinoma,CHEMBL4297268,BMS-275183,TUBB4B,COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(C)=O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
2.0,Recruiting,EFO_0003968,angiosarcoma,CHEMBL4298101,LADIRATUZUMAB VEDOTIN,TUBB4B,
2.0,Terminated,EFO_0001378,multiple myeloma,CHEMBL552212,LEXIBULIN,TUBB4B,CCC[C@H](Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1
2.0,Completed,EFO_0003060,non-small cell lung carcinoma,CHEMBL4297296,KOS-1584,TUBB4B,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C1
2.0,Completed,MONDO_0005090,schizophrenia,CHEMBL2103826,DAVUNETIDE,TUBB4B,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O
2.0,Completed,EFO_1001901,neuroendocrine neoplasm,CHEMBL2105643,FOSBRETABULIN TROMETHAMINE,TUBB4B,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O.NC(CO)(CO)CO
2.0,Completed,MONDO_0005575,colorectal cancer,CHEMBL96172,EPOTHILONE D,TUBB4B,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC1
2.0,Completed,MONDO_0007254,breast cancer,CHEMBL4297736,PRALUZATAMAB RAVTANSINE,TUBB4B,
2.0,Completed,MONDO_0005575,colorectal cancer,CHEMBL4297636,PLOCABULIN,TUBB4B,C/C=C\C[C@@H](C/C=C\NC(=O)[C@@H](NC(=O)/C=C\C=C/C(C)=C/[C@H](C)[C@@H]1CC=C(OC)C(=O)O1)C(C)(C)C)OC(N)=O
2.0,Terminated,MONDO_0008170,ovarian cancer,CHEMBL4297938,LIFASTUZUMAB VEDOTIN,TUBB4B,
1.0,Completed,EFO_0000095,chronic lymphocytic leukemia,CHEMBL3301585,PINATUZUMAB VEDOTIN,TUBB4B,
1.0,Unknown status,EFO_0000616,neoplasm,CHEMBL49642,INDIBULIN,TUBB4B,O=C(Nc1ccncc1)C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12
1.0,Completed,EFO_0000616,neoplasm,CHEMBL4297935,RG-7841,TUBB4B,
1.0,Terminated,EFO_0001378,multiple myeloma,CHEMBL4297859,AZINTUXIZUMAB VEDOTIN,TUBB4B,
1.0,Completed,EFO_0001663,prostate carcinoma,CHEMBL2109574,ASG-5ME,TUBB4B,
1.0,Completed,EFO_0002618,pancreatic carcinoma,CHEMBL3545372,SOFITUZUMAB VEDOTIN,TUBB4B,
1.0,Completed,MONDO_0002108,thyroid cancer,CHEMBL2103852,CROLIBULIN,TUBB4B,COc1cc([C@H]2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC
1.0,Completed,MONDO_0008315,prostate cancer,CHEMBL3833306,VANDORTUZUMAB VEDOTIN,TUBB4B,
1.0,Terminated,MONDO_0004992,cancer,CHEMBL4650293,APRUTUMAB IXADOTIN,TUBB4B,
4.0,,EFO_0000198,myelodysplastic syndrome,CHEMBL1201129,DECITABINE,DNMT3A,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
4.0,,EFO_0000198,myelodysplastic syndrome,CHEMBL1489,AZACITIDINE,DNMT3A,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
4.0,Unknown status,EFO_0000198,myelodysplastic syndrome,CHEMBL1201129,DECITABINE,DNMT1,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
4.0,,EFO_0000198,myelodysplastic syndrome,CHEMBL1489,AZACITIDINE,DNMT1,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL1201670,SARGRAMOSTIM,CSF2RA,
2.0,Terminated,EFO_0000685,rheumatoid arthritis,CHEMBL1743039,MAVRILIMUMAB,CSF2RA,
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL4297573,TAGRAXOFUSP,EEF2,
4.0,,EFO_0000616,neoplasm,CHEMBL1201550,DENILEUKIN DIFTITOX,EEF2,
4.0,,EFO_0000616,neoplasm,CHEMBL1743043,MOXETUMOMAB PASUDOTOX,EEF2,
2.0,Terminated,EFO_0000571,lung adenocarcinoma,CHEMBL4297777,LMB-100,EEF2,
2.0,Completed,EFO_0002913,Cutaneous T-cell lymphoma,CHEMBL4297555,RESIMMUNE,EEF2,
4.0,,EFO_0000224,acute promyelocytic leukemia,CHEMBL38,TRETINOIN,RARG,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
4.0,,EFO_0000616,neoplasm,CHEMBL705,ALITRETINOIN,RARG,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
4.0,"Active, not recruiting",EFO_0000676,psoriasis,CHEMBL1131,ACITRETIN,RARG,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C
4.0,Completed,EFO_0000676,psoriasis,CHEMBL1657,TAZAROTENE,RARG,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
4.0,,EFO_0000676,psoriasis,CHEMBL464,ETRETINATE,RARG,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C
4.0,,EFO_0003894,acne,CHEMBL1265,ADAPALENE,RARG,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2
4.0,,EFO_0003894,acne,CHEMBL3707313,TRIFAROTENE,RARG,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1
