phase,status,disease_id,disease_name,chembl_id,drug_name,gene_symbol,smiles
4.0,,EFO_0005751,eye allergy,CHEMBL1266,TETRAHYDROZOLINE,ADRA1A,c1ccc2c(c1)CCCC2C1=NCCN1
4.0,,EFO_0005751,eye allergy,CHEMBL761,NAPHAZOLINE,ADRA1A,c1ccc2c(CC3=NCCN3)cccc2c1
4.0,,EFO_0005751,eye allergy,CHEMBL762,OXYMETAZOLINE,ADRA1A,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
4.0,,EFO_0006834,septic shock,CHEMBL1200339,PHENYLEPHRINE HYDROCHLORIDE,ADRA1A,CNC[C@H](O)c1cccc(O)c1.Cl
4.0,,EFO_0007214,common cold,CHEMBL1200791,OXYMETAZOLINE HYDROCHLORIDE,ADRA1A,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl
4.0,,EFO_0005407,psychosis,CHEMBL12713,SERTINDOLE,ADRA1A,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
4.0,,EFO_0005751,eye allergy,CHEMBL312448,XYLOMETAZOLINE,ADRA1A,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1
4.0,,EFO_0007214,common cold,CHEMBL2062264,PHENYLEPHRINE BITARTRATE,ADRA1A,CNC[C@H](O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O
4.0,,HP_0001742,Nasal congestion,CHEMBL61006,PHENYLPROPANOLAMINE,ADRA1A,CC(N)C(O)c1ccccc1
4.0,,HP_0002315,Headache,CHEMBL2448612,ERGOTAMINE TARTRATE,ADRA1A,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.O=C(O)C(O)C(O)C(=O)O
4.0,,MONDO_0005041,glaucoma,CHEMBL1201216,DAPIPRAZOLE,ADRA1A,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1
4.0,,MONDO_0005041,glaucoma,CHEMBL1201262,DIPIVEFRIN,ADRA1A,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
4.0,,MONDO_0002009,major depressive disorder,CHEMBL644,TRIMIPRAMINE,ADRA1A,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
4.0,,MONDO_0005277,migraine disorder,CHEMBL442,ERGOTAMINE,ADRA1A,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21
3.0,Unknown status,EFO_0000678,pterygium,CHEMBL1200413,TETRAHYDROZOLINE HYDROCHLORIDE,ADRA1A,Cl.c1ccc2c(c1)CCCC2C1=NCCN1
3.0,Withdrawn,EFO_0000694,severe acute respiratory syndrome,CHEMBL1981592,AVIPTADIL,ADRA1A,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(C)C)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)O
3.0,Terminated,EFO_0006834,septic shock,CHEMBL1200461,MIDODRINE HYDROCHLORIDE,ADRA1A,COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl
2.0,Completed,EFO_0000275,atrial fibrillation,CHEMBL2107546,BUCINDOLOL HYDROCHLORIDE,ADRA1A,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N.Cl
2.0,Completed,EFO_0000275,atrial fibrillation,CHEMBL321582,BUCINDOLOL,ADRA1A,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N
2.0,,EFO_0000319,cardiovascular disease,CHEMBL1197051,ISOXSUPRINE,ADRA1A,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1
2.0,Completed,EFO_0004718,vascular dementia,CHEMBL2364968,ERGOLOID,ADRA1A,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CCC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
2.0,Completed,EFO_0009523,fecal incontinence,CHEMBL1201103,METHOXAMINE HYDROCHLORIDE,ADRA1A,COc1ccc(OC)c(C(O)C(C)N)c1.Cl
2.0,Completed,MONDO_0002009,major depressive disorder,CHEMBL2104986,TEDATIOXETINE,ADRA1A,Cc1ccc(Sc2ccccc2C2CCNCC2)cc1
1.0,Completed,MONDO_0005301,multiple sclerosis,CHEMBL559180,ISOXSUPRINE HYDROCHLORIDE,ADRA1A,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl
4.0,,EFO_0000274,atopic eczema,CHEMBL484785,CRISABOROLE,PDE4A,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1
4.0,Completed,EFO_0000341,chronic obstructive pulmonary disease,CHEMBL193240,ROFLUMILAST,PDE4A,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
4.0,,EFO_0000319,cardiovascular disease,CHEMBL628,PENTOXIFYLLINE,PDE4A,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
4.0,,EFO_0000540,immune system disease,CHEMBL514800,APREMILAST,PDE4A,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC
4.0,,EFO_0000712,stroke,CHEMBL932,DIPYRIDAMOLE,PDE4A,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
4.0,,EFO_0003830,prostatitis,CHEMBL1200875,FLAVOXATE HYDROCHLORIDE,PDE4A,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl
4.0,,EFO_0006505,chronic bronchitis,CHEMBL190,THEOPHYLLINE,PDE4A,Cn1c(=O)c2[nH]cnc2n(C)c1=O
4.0,,HP_0006536,Airway obstruction,CHEMBL1096,AMLEXANOX,PDE4A,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1
4.0,,HP_0006536,Airway obstruction,CHEMBL1752,DYPHYLLINE,PDE4A,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
4.0,,HP_0006536,Airway obstruction,CHEMBL1200434,OXTRIPHYLLINE,PDE4A,C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O
4.0,,HP_0006536,Airway obstruction,CHEMBL1370561,AMINOPHYLLINE,PDE4A,Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN
3.0,"Active, not recruiting",EFO_0000274,atopic eczema,CHEMBL3989968,DIFAMILAST,PDE4A,CCOc1ccccc1C(=O)NCc1coc(-c2ccc(OC(F)F)c(OC(C)C)c2)n1
3.0,Recruiting,EFO_0000341,chronic obstructive pulmonary disease,CHEMBL4594287,ENSIFENTRINE,PDE4A,COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(CCNC(N)=O)c(=O)n1CC2
3.0,Completed,EFO_0000341,chronic obstructive pulmonary disease,CHEMBL511115,CILOMILAST,PDE4A,COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1
3.0,Recruiting,EFO_0000341,chronic obstructive pulmonary disease,CHEMBL3113974,TRANIMILAST,PDE4A,CS(=O)(=O)Nc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1OCC1CC1
3.0,Completed,EFO_0000729,ulcerative colitis,CHEMBL332750,TETOMILAST,PDE4A,CCOc1ccc(-c2nc(-c3cccc(C(=O)O)n3)cs2)cc1OCC
3.0,Recruiting,HP_0002196,Myelopathy,CHEMBL19449,IBUDILAST,PDE4A,CC(C)C(=O)c1c(C(C)C)nn2ccccc12
3.0,,EFO_0010282,gastrointestinal disease,CHEMBL551978,DROTAVERINE,PDE4A,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC
2.0,Completed,EFO_0000341,chronic obstructive pulmonary disease,CHEMBL217899,TOFIMILAST,PDE4A,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2
2.0,Completed,EFO_0000341,chronic obstructive pulmonary disease,CHEMBL570015,GSK-256066,PDE4A,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1
2.0,Completed,EFO_0000274,atopic eczema,CHEMBL3989967,LOTAMILAST,PDE4A,CNc1nc(-c2cccc(NC(=O)c3ccc(C(=O)OC)cc3)c2)c2cc(OC)c(OC)cc2n1
2.0,Completed,EFO_0000341,chronic obstructive pulmonary disease,CHEMBL4297520,OGLEMILAST,PDE4A,CS(=O)(=O)Nc1ccc2oc3c(OC(F)F)ccc(C(=O)Nc4c(Cl)cncc4Cl)c3c2c1
2.0,Terminated,EFO_0000341,chronic obstructive pulmonary disease,CHEMBL485629,MK-0873,PDE4A,O=C(NC1CC1)c1cn(-c2cccc(C#Cc3ccc[n+]([O-])c3)c2)c2ncccc2c1=O
2.0,Completed,EFO_0000685,rheumatoid arthritis,CHEMBL4297527,REVAMILAST,PDE4A,O=C(Nc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c2oc3ccncc3c12
2.0,Completed,EFO_0001072,memory impairment,CHEMBL4297287,HT-0712,PDE4A,COc1ccc([C@H]2CNC(=O)[C@H](Cc3cccc(C)c3)C2)cc1OC1CCCC1
2.0,Completed,EFO_0003834,cutaneous lupus erythematosus,CHEMBL4297460,DOVRAMILAST,PDE4A,CCOc1cc([C@@H](CS(C)(=O)=O)N2Cc3cccc(NC(=O)C4CC4)c3C2=O)ccc1OC
2.0,,HP_0000020,Urinary incontinence,CHEMBL1493,FLAVOXATE,PDE4A,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
2.0,Completed,MONDO_0005301,multiple sclerosis,CHEMBL63,ROLIPRAM,PDE4A,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1
4.0,Terminated,EFO_0003768,nicotine dependence,CHEMBL1076903,VARENICLINE,CHRNB2,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1
4.0,,EFO_0003768,nicotine dependence,CHEMBL3,NICOTINE,CHRNB2,CN1CCC[C@H]1c1cccnc1
3.0,Completed,EFO_0003768,nicotine dependence,CHEMBL187927,DIANICLINE,CHRNB2,c1cnc2c(c1)O[C@H]1CCN3CC[C@@]1(C2)C3
3.0,,EFO_0003768,nicotine dependence,CHEMBL497939,CYTISINICLINE,CHRNB2,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1
3.0,Recruiting,EFO_0003768,nicotine dependence,CHEMBL5303393,VARENICLINE TARTRATE,CHRNB2,O=C(O)C(O)C(O)C(=O)O.c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1
3.0,Completed,EFO_0003768,nicotine dependence,CHEMBL1201536,NICOTINE POLACRILEX,CHRNB2,
3.0,Completed,MONDO_0002009,major depressive disorder,CHEMBL2103881,DEXMECAMYLAMINE,CHRNB2,CN[C@@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C
2.0,Completed,EFO_0000401,diabetic nephropathy,CHEMBL238465,SOFINICLINE,CHRNB2,Clc1cc(N2C[C@@H]3CN[C@@H]3C2)cnc1Cl
2.0,Completed,EFO_0000555,irritable bowel syndrome,CHEMBL4594254,SIMPINICLINE,CHRNB2,C(=C/[C@H]1CCNC1)\c1cncnc1
2.0,Completed,EFO_0001072,memory impairment,CHEMBL188462,ISPRONICLINE,CHRNB2,CN[C@@H](C)C/C=C/c1cncc(OC(C)C)c1
2.0,Terminated,EFO_0003768,nicotine dependence,CHEMBL127071,POZANICLINE,CHRNB2,Cc1ncccc1OC[C@@H]1CCCN1
2.0,Completed,EFO_0003888,attention deficit hyperactivity disorder,CHEMBL2179529,AZD1446,CHRNB2,O=C(c1ccc(Cl)o1)N1CC2CNCC2C1
2.0,Terminated,MONDO_0002009,major depressive disorder,CHEMBL3707250,CP-601927,CHRNB2,
1.0,Completed,EFO_0005230,anxiety,CHEMBL504652,TC-2216,CHRNB2,c1cncc(N2CCC3(CCCN3)C2)c1
4.0,,EFO_0000275,atrial fibrillation,CHEMBL198362,RIVAROXABAN,F10,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1
4.0,,EFO_0000275,atrial fibrillation,CHEMBL231779,APIXABAN,F10,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1
4.0,,EFO_0000275,atrial fibrillation,CHEMBL2105682,EDOXABAN TOSYLATE,F10,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1.Cc1ccc(S(=O)(=O)O)cc1
4.0,,EFO_0004286,venous thromboembolism,CHEMBL512351,BETRIXABAN,F10,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1
4.0,,HP_0004419,Recurrent thrombophlebitis,CHEMBL1269025,EDOXABAN,F10,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1
4.0,,MONDO_0002247,factor X deficiency,CHEMBL4297951,COAGULATION FACTOR X HUMAN,F10,
4.0,,HP_0001976,Reduced antithrombin III activity,CHEMBL1201554,ANTITHROMBIN ALFA,F10,
4.0,"Active, not recruiting",MONDO_0010602,hemophilia A,CHEMBL3833393,EMICIZUMAB,F10,
3.0,Terminated,EFO_0000275,atrial fibrillation,CHEMBL4297768,IDRABIOTAPARINUX SODIUM,F10,
3.0,Completed,EFO_0000275,atrial fibrillation,CHEMBL5314374,IDRAPARINUX SODIUM,F10,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](OC)[C@H](OC)[C@H]5OC)[C@H](OC)[C@H]4OC)[C@H](OS(=O)(=O)[O-])[C@H]3OS(=O)(=O)[O-])[C@H](OC)[C@H]2OC)[C@H](OS(=O)(=O)[O-])[C@H]1OS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
3.0,Completed,EFO_0000275,atrial fibrillation,CHEMBL5314801,IDRAPARINUX,F10,CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](OC)[C@H](OC)[C@H]5OC)[C@H](OC)[C@H]4OC)[C@H](OS(=O)(=O)O)[C@H]3OS(=O)(=O)O)[C@H](OC)[C@H]2OC)[C@H](OS(=O)(=O)O)[C@H]1OS(=O)(=O)O
3.0,Unknown status,EFO_0001422,cirrhosis of liver,CHEMBL3707365,BEMIPARIN,F10,
3.0,Completed,EFO_0004286,venous thromboembolism,CHEMBL1922235,DAREXABAN,F10,COc1ccc(C(=O)Nc2cccc(O)c2NC(=O)c2ccc(N3CCCN(C)CC3)cc2)cc1
3.0,Completed,EFO_0005672,acute coronary syndrome,CHEMBL46618,OTAMIXABAN,F10,COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2cc[n+]([O-])cc2)cc1
2.0,Completed,EFO_0005672,acute coronary syndrome,CHEMBL1095032,LETAXABAN,F10,O=C([C@H](O)CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(N2CCCNC2=O)CC1
4.0,,EFO_0000556,ischemia,CHEMBL1083385,CLOPIDOGREL BISULFATE,P2RY12,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O
4.0,,EFO_0000612,myocardial infarction,CHEMBL1097279,CANGRELOR TETRASODIUM,P2RY12,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])C(Cl)(Cl)P(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+]
4.0,,EFO_0000612,myocardial infarction,CHEMBL1201773,PRASUGREL HYDROCHLORIDE,P2RY12,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2.Cl
4.0,Unknown status,EFO_0000612,myocardial infarction,CHEMBL398435,TICAGRELOR,P2RY12,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1
4.0,,EFO_0000712,stroke,CHEMBL1717,TICLOPIDINE HYDROCHLORIDE,P2RY12,Cl.Clc1ccccc1CN1CCc2sccc2C1
4.0,,HP_0004419,Recurrent thrombophlebitis,CHEMBL1771,CLOPIDOGREL,P2RY12,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1
4.0,,HP_0004419,Recurrent thrombophlebitis,CHEMBL833,TICLOPIDINE,P2RY12,Clc1ccccc1CN1CCc2sccc2C1
3.0,Completed,EFO_0000275,atrial fibrillation,CHEMBL1201772,PRASUGREL,P2RY12,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2
3.0,Recruiting,EFO_0000556,ischemia,CHEMBL334966,CANGRELOR,P2RY12,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O
3.0,Enrolling by invitation,EFO_0008583,acute myocardial infarction,CHEMBL4297589,SELATOGREL,P2RY12,CCCCOC(=O)N1CCN(C(=O)[C@H](CP(=O)(O)O)NC(=O)c2cc(N3CC[C@H](OC)C3)nc(-c3ccccc3)n2)CC1
2.0,Terminated,EFO_0000612,myocardial infarction,CHEMBL2103828,ELINOGREL,P2RY12,CNc1cc2[nH]c(=O)n(-c3ccc(NC(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F
2.0,Terminated,EFO_0001645,coronary artery disease,CHEMBL1162175,REGRELOR,P2RY12,CCNC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@H]2O[C@H](/C=C/c3ccccc3)O[C@H]21
2.0,Terminated,EFO_0001645,coronary artery disease,CHEMBL261244,REGRELOR DISODIUM,P2RY12,CCNC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@H]2O[C@H](/C=C/c3ccccc3)O[C@H]21.[Na+].[Na+]
4.0,,EFO_0000474,epilepsy,CHEMBL12,DIAZEPAM,GABRA1,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
4.0,,EFO_0000474,epilepsy,CHEMBL1568698,GANAXOLONE,GABRA1,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
4.0,Completed,EFO_0000474,epilepsy,CHEMBL220492,TOPIRAMATE,GABRA1,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1
4.0,,EFO_0000474,epilepsy,CHEMBL3989949,CENOBAMATE,GABRA1,NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl
4.0,,EFO_0000474,epilepsy,CHEMBL452,CLONAZEPAM,GABRA1,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1
4.0,,EFO_0000474,epilepsy,CHEMBL655,MIDAZOLAM,GABRA1,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
4.0,,EFO_0003843,pain,CHEMBL1341,METHOXYFLURANE,GABRA1,COC(F)(F)C(Cl)Cl
4.0,,EFO_0004262,panic disorder,CHEMBL661,ALPRAZOLAM,GABRA1,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
4.0,,EFO_0005230,anxiety,CHEMBL568,OXAZEPAM,GABRA1,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
4.0,,EFO_0004698,insomnia,CHEMBL1522,ESZOPICLONE,GABRA1,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
4.0,,EFO_0005230,anxiety,CHEMBL580,LORAZEPAM,GABRA1,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
4.0,Completed,EFO_0004698,insomnia,CHEMBL285674,ESTAZOLAM,GABRA1,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
4.0,,EFO_0005230,anxiety,CHEMBL70418,CLOBAZAM,GABRA1,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21
4.0,,EFO_0004698,insomnia,CHEMBL3989724,FLURAZEPAM HYDROCHLORIDE,GABRA1,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21.Cl.Cl
4.0,,EFO_0004698,insomnia,CHEMBL967,TEMAZEPAM,GABRA1,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
4.0,,EFO_0006788,anxiety disorder,CHEMBL2096631,CLORAZEPATE DIPOTASSIUM,GABRA1,O=C([O-])C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O.[K+].[K+].[OH-]
4.0,,EFO_0006788,anxiety disorder,CHEMBL979,MEPROBAMATE,GABRA1,CCCC(C)(COC(N)=O)COC(N)=O
4.0,Completed,EFO_0007453,postpartum depression,CHEMBL207538,BREXANOLONE,GABRA1,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
4.0,,EFO_0004698,insomnia,CHEMBL1200472,QUAZEPAM,GABRA1,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21
4.0,,EFO_0004698,insomnia,CHEMBL646,TRIAZOLAM,GABRA1,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
4.0,,EFO_0005230,anxiety,CHEMBL969,PRAZEPAM,GABRA1,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1
4.0,,EFO_0005230,anxiety,CHEMBL970,HALAZEPAM,GABRA1,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F
4.0,,EFO_0005230,anxiety,CHEMBL1697737,CLOTIAZEPAM,GABRA1,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl
4.0,,EFO_0005230,anxiety,CHEMBL451,CHLORDIAZEPOXIDE,GABRA1,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1
4.0,,EFO_0007453,postpartum depression,CHEMBL4105630,ZURANOLONE,GABRA1,C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc(C#N)cn4)CC[C@@H]32)C1
4.0,,EFO_0009868,sedation,CHEMBL4594301,REMIMAZOLAM BESYLATE,GABRA1,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21.O=S(=O)(O)c1ccccc1
4.0,,EFO_1001454,amnesia,CHEMBL1200420,MIDAZOLAM HYDROCHLORIDE,GABRA1,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.Cl
4.0,,MONDO_0007079,alcohol dependence,CHEMBL1201293,ACAMPROSATE,GABRA1,CC(=O)NCCCS(=O)(=O)O
4.0,,MONDO_0007079,alcohol dependence,CHEMBL2068724,ACAMPROSATE CALCIUM,GABRA1,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2]
3.0,Recruiting,EFO_0000275,atrial fibrillation,CHEMBL4297526,REMIMAZOLAM,GABRA1,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21
3.0,Recruiting,EFO_0000275,atrial fibrillation,CHEMBL526,PROPOFOL,GABRA1,CC(C)c1cccc(C(C)C)c1O
3.0,Withdrawn,EFO_0000537,hypertension,CHEMBL681,ETOMIDATE,GABRA1,CCOC(=O)c1cncn1[C@H](C)c1ccccc1
3.0,Completed,EFO_0000694,severe acute respiratory syndrome,CHEMBL1200694,SEVOFLURANE,GABRA1,FCOC(C(F)(F)F)C(F)(F)F
3.0,Terminated,EFO_0005230,anxiety,CHEMBL135400,ZOPICLONE,GABRA1,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
3.0,,EFO_0005230,anxiety,CHEMBL2106227,ETIFOXINE,GABRA1,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1
3.0,Terminated,EFO_0004698,insomnia,CHEMBL262075,INDIPLON,GABRA1,CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1
3.0,Completed,EFO_0004698,insomnia,CHEMBL312443,GABOXADOL,GABRA1,Oc1noc2c1CCNC2
3.0,Terminated,EFO_0005230,anxiety,CHEMBL968,FLURAZEPAM,GABRA1,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
