pathway_name,pathway_id,pathway_url,gene_symbol,ensg_id,chembl_id,drug_name,phase,status,disease_id,disease_name,mechanismOfAction,smiles
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL211456,EPHEDRINE,4.0,,EFO_0000319,cardiovascular disease,,CN[C@@H](C)[C@H](O)c1ccccc1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL2311030,ERGOLOID MESYLATES,4.0,,EFO_0000319,cardiovascular disease,,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CCC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O.CS(=O)(=O)O.CS(=O)(=O)O.CS(=O)(=O)O
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL679,EPINEPHRINE,4.0,,EFO_0000319,cardiovascular disease,,CNC[C@H](O)c1ccc(O)c(O)c1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL770,TOLAZOLINE,4.0,,EFO_0000319,cardiovascular disease,,c1ccc(CC2=NCCN2)cc1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL862,GUANFACINE,4.0,,EFO_0000537,hypertension,,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1200323,LABETALOL HYDROCHLORIDE,4.0,,EFO_0000537,hypertension,,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1200494,GUANFACINE HYDROCHLORIDE,4.0,,EFO_0000537,hypertension,,Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL134,CLONIDINE,4.0,,EFO_0000537,hypertension,,Clc1cccc(Cl)c1NC1=NCCN1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1705,CLONIDINE HYDROCHLORIDE,4.0,,EFO_0000537,hypertension,,Cl.Clc1cccc(Cl)c1NC1=NCCN1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL2062257,BRIMONIDINE TARTRATE,4.0,,EFO_0000537,hypertension,,Brc1c(NC2=NCCN2)ccc2nccnc12.O=C(O)C(O)C(O)C(=O)O
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL3559672,RAUWOLFIA SERPENTINA,4.0,,EFO_0000537,hypertension,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL459,METHYLDOPA,4.0,,EFO_0000537,hypertension,,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1434513,NOREPINEPHRINE BITARTRATE,4.0,,EFO_0002497,acute hypotension,,NC[C@H](O)c1ccc(O)c(O)c1.O.O=C(O)C(O)C(O)C(=O)O
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1256958,EPINEPHRINE BITARTRATE,4.0,,EFO_0003843,pain,,CNC[C@H](O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL17860,LOFEXIDINE,4.0,,EFO_0003890,drug dependence,,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1200791,OXYMETAZOLINE HYDROCHLORIDE,4.0,,EFO_0003956,seasonal allergic rhinitis,,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1706,NAPHAZOLINE HYDROCHLORIDE,4.0,,EFO_0003956,seasonal allergic rhinitis,,Cl.c1ccc2c(CC3=NCCN3)cccc2c1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL2146102,EPHEDRINE HYDROCHLORIDE,4.0,,EFO_0003956,seasonal allergic rhinitis,,CN[C@@H](C)[C@H](O)c1ccccc1.Cl
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL654,MIRTAZAPINE,4.0,,EFO_0004698,insomnia,,CN1CCN2c3ncccc3Cc3ccccc3C2C1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1523964,EPHEDRINE SULFATE,4.0,,EFO_0005251,hypotension,,CN[C@@H](C)[C@H](O)c1ccccc1.CN[C@@H](C)[C@H](O)c1ccccc1.O=S(=O)(O)O
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1266,TETRAHYDROZOLINE,4.0,,EFO_0005751,eye allergy,,c1ccc2c(c1)CCCC2C1=NCCN1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL312448,XYLOMETAZOLINE,4.0,,EFO_0005751,eye allergy,,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL844,BRIMONIDINE,4.0,,EFO_0005751,eye allergy,,Brc1c(NC2=NCCN2)ccc2nccnc12
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1788132,LOFEXIDINE HYDROCHLORIDE,4.0,,EFO_0005800,substance withdrawal syndrome,,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1.Cl
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL761,NAPHAZOLINE,4.0,,EFO_0005751,eye allergy,,c1ccc2c(CC3=NCCN3)cccc2c1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL762,OXYMETAZOLINE,4.0,,EFO_0005751,eye allergy,,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1200329,TIZANIDINE HYDROCHLORIDE,4.0,,HP_0001257,Spasticity,,Cl.Clc1ccc2nsnc2c1NC1=NCCN1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL2448612,ERGOTAMINE TARTRATE,4.0,,HP_0002315,Headache,,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.O=C(O)C(O)C(O)C(=O)O
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1201262,DIPIVEFRIN,4.0,,MONDO_0005041,glaucoma,,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL647,APRACLONIDINE,4.0,,MONDO_0005041,glaucoma,,Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL442,ERGOTAMINE,4.0,,MONDO_0005277,migraine disorder,,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL778,DEXMEDETOMIDINE,3.0,Recruiting,EFO_0000546,injury,,Cc1cccc([C@H](C)c2c[nH]cn2)c1C
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1981592,AVIPTADIL,3.0,Withdrawn,EFO_0000694,severe acute respiratory syndrome,,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(C)C)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)O
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1200413,TETRAHYDROZOLINE HYDROCHLORIDE,3.0,Unknown status,EFO_0000678,pterygium,,Cl.c1ccc2c(c1)CCCC2C1=NCCN1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL2106195,DEXMEDETOMIDINE HYDROCHLORIDE,3.0,Completed,EFO_0003843,pain,,Cc1cccc([C@H](C)c2c[nH]cn2)c1C.Cl
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL2107339,ESMIRTAZAPINE MALEATE,3.0,Completed,EFO_0004698,insomnia,,CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1.O=C(O)/C=C\C(=O)O
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1366933,ESMIRTAZAPINE,3.0,Completed,EFO_0004698,insomnia,,CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1079,TIZANIDINE,3.0,Completed,HP_0003419,Low back pain,,Clc1ccc2nsnc2c1NC1=NCCN1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL10316,IDAZOXAN,3.0,Withdrawn,MONDO_0002009,major depressive disorder,,c1ccc2c(c1)OCC(C1=NCCN1)O2
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL2364968,ERGOLOID,2.0,Completed,EFO_0004718,vascular dementia,,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CCC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL1255582,FIPAMEZOLE,2.0,Completed,MONDO_0005180,Parkinson disease,,CCC1(c2c[nH]cn2)Cc2ccc(F)cc2C1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,ADRA2B,ENSG00000274286,CHEMBL420,GUANABENZ,1.0,Terminated,EFO_0003929,relapsing-remitting multiple sclerosis,,N=C(N)N/N=C/c1c(Cl)cccc1Cl
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,C5,ENSG00000106804,CHEMBL1201828,ECULIZUMAB,4.0,,EFO_0000540,immune system disease,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,C5,ENSG00000106804,CHEMBL3989986,RAVULIZUMAB,4.0,,EFO_0000540,immune system disease,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,C5,ENSG00000106804,CHEMBL5315048,ZILUCOPLAN SODIUM,4.0,,EFO_0004991,Myasthenia gravis,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,C5,ENSG00000106804,CHEMBL4298086,POZELIMAB,4.0,,HP_0002243,Protein-losing enteropathy,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,C5,ENSG00000106804,CHEMBL2107979,PEXELIZUMAB,3.0,Completed,EFO_0001645,coronary artery disease,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,C5,ENSG00000106804,CHEMBL4298207,ZILUCOPLAN,3.0,Completed,EFO_0004991,Myasthenia gravis,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,C5,ENSG00000106804,CHEMBL4594316,CROVALIMAB,3.0,Withdrawn,EFO_0007292,Guillain-Barre syndrome,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,C5,ENSG00000106804,CHEMBL4297722,CEMDISIRAN,3.0,Recruiting,EFO_0004991,Myasthenia gravis,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,C5,ENSG00000106804,CHEMBL4297928,NOMACOPAN,3.0,Withdrawn,EFO_0007187,bullous pemphigoid,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,C5,ENSG00000106804,CHEMBL2109636,VILOBELIMAB,3.0,Recruiting,HP_0000999,Pyoderma,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,C5,ENSG00000106804,CHEMBL4298012,TESIDOLUMAB,2.0,Completed,EFO_0001365,age-related macular degeneration,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,C5,ENSG00000106804,CHEMBL3990025,OLENDALIZUMAB,2.0,Terminated,EFO_0002689,antiphospholipid syndrome,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR2,ENSG00000121807,CHEMBL2110727,CENICRIVIROC,3.0,Terminated,EFO_1001249,non-alcoholic steatohepatitis,,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR2,ENSG00000121807,CHEMBL3545221,AZD2423,2.0,Completed,EFO_0000341,chronic obstructive pulmonary disease,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR2,ENSG00000121807,CHEMBL3707228,PLOZALIZUMAB,2.0,Withdrawn,EFO_0000319,cardiovascular disease,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR2,ENSG00000121807,CHEMBL2178573,ILACIRNON,2.0,Completed,EFO_0000401,diabetic nephropathy,,Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR2,ENSG00000121807,CHEMBL4594419,BMS-813160,2.0,Terminated,EFO_0000401,diabetic nephropathy,,CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3cc(C(C)(C)C)nn23)C1=O
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR2,ENSG00000121807,CHEMBL5095029,PF-04634817,2.0,Completed,EFO_0000401,diabetic nephropathy,,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2C[C@@H]3C[C@H]2CN3c2cc(C(F)(F)F)ncn2)(C(C)C)C1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR2,ENSG00000121807,CHEMBL4297538,MK-0812,2.0,Completed,EFO_0000685,rheumatoid arthritis,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR2,ENSG00000121807,CHEMBL4650501,PF-4136309,2.0,Terminated,EFO_0004220,chronic hepatitis C virus infection,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR2,ENSG00000121807,CHEMBL4457723,BMS-741672,2.0,Completed,EFO_0005762,neuropathic pain,,CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](Nc3ncnc4ccc(C(F)(F)F)cc34)C2=O)[C@H](NS(C)(=O)=O)C1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR2,ENSG00000121807,CHEMBL2204263,JNJ-41443532,2.0,Completed,MONDO_0005148,type 2 diabetes mellitus,,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@@](O)(c3cncs3)CC2)C1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR5,ENSG00000160791,CHEMBL1201187,MARAVIROC,4.0,Completed,EFO_0000180,HIV-1 infection,,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR5,ENSG00000160791,CHEMBL1255794,APLAVIROC,3.0,Terminated,EFO_0000764,HIV infection,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR5,ENSG00000160791,CHEMBL1668019,APLAVIROC HYDROCHLORIDE,3.0,Terminated,EFO_0000764,HIV infection,,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR5,ENSG00000160791,CHEMBL82301,VICRIVIROC,3.0,Completed,EFO_0000764,HIV infection,,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR5,ENSG00000160791,CHEMBL2110727,CENICRIVIROC,3.0,Terminated,EFO_1001249,non-alcoholic steatohepatitis,,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR5,ENSG00000160791,CHEMBL2109343,LERONLIMAB,3.0,Suspended,MONDO_0100096,COVID-19,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR5,ENSG00000160791,CHEMBL4594419,BMS-813160,2.0,Terminated,EFO_0000401,diabetic nephropathy,,CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3cc(C(C)(C)C)nn23)C1=O
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR5,ENSG00000160791,CHEMBL5095029,PF-04634817,2.0,Completed,EFO_0000401,diabetic nephropathy,,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2C[C@@H]3C[C@H]2CN3c2cc(C(F)(F)F)ncn2)(C(C)C)C1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR5,ENSG00000160791,CHEMBL1951914,AZD5672,2.0,Completed,EFO_0000685,rheumatoid arthritis,,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR5,ENSG00000160791,CHEMBL1649931,PF-232798,2.0,Completed,EFO_0000764,HIV infection,,CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3c1CCN(C(=O)C(C)C)C3)C2)c1cccc(F)c1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR5,ENSG00000160791,CHEMBL2107384,VICRIVIROC MALEATE,2.0,Completed,EFO_0000764,HIV infection,,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C.O=C(O)/C=C\C(=O)O
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR5,ENSG00000160791,CHEMBL1688243,INCB-9471,2.0,Completed,EFO_0000764,HIV infection,,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR5,ENSG00000160791,CHEMBL2109342,HGS-1025,1.0,Withdrawn,EFO_0000729,ulcerative colitis,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,CCR5,ENSG00000160791,CHEMBL2109341,CCR5MAB004,1.0,Completed,EFO_0000764,HIV infection,,
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,OPRM1,ENSG00000112038,CHEMBL2159122,ELUXADOLINE,4.0,,EFO_0000555,irritable bowel syndrome,,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1C(=O)O
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,OPRM1,ENSG00000112038,CHEMBL596,FENTANYL,4.0,,EFO_0003843,pain,,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,OPRM1,ENSG00000112038,CHEMBL607,MEPERIDINE,4.0,,EFO_0003843,pain,,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,OPRM1,ENSG00000112038,CHEMBL651,METHADONE,4.0,,EFO_0003843,pain,,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,OPRM1,ENSG00000112038,CHEMBL656,OXYCODONE,4.0,,EFO_0003843,pain,,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314
G alpha (i) signalling events,R-HSA-418594,https://reactome.org/PathwayBrowser/#/R-HSA-418594,OPRM1,ENSG00000112038,CHEMBL688,FENTANYL CITRATE,4.0,,EFO_0003843,pain,,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O
