chembl_id,compound_name,smiles,total_support_count,num_proteins,num_pathways,num_moas,ADMET_aggregate_score,mechanistic_score,final_score,confidence,cyp3a4_risk,herg_risk,pgp_risk,ames_risk,sol_value,lip_value,cyp3a4_score,herg_score,pgp_score,ames_score,sol_score,lip_score,ADMET_aggregate_score,mechanistic_score,final_score
CHEMBL3137313,AXELOPRAN,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCCCC2)C(=O)[C@@H](O)CO)c1,3,0,3,0,0.9457901035673187,0.05263157894736842,0.6778425461813337,H,0.0,0.0,0.0,0.0,-2.8,2.258,1.0,1.0,1.0,1.0,0.6818181818181818,0.9484,0.9457901035673187,0.05263157894736842,0.6778425461813337
CHEMBL3989680,AXOMADOL,COc1cccc(C2(O)CC(O)CCC2CN(C)C)c1,4,0,3,1,0.8636908919634972,0.2789473684210526,0.6882678349007638,H,0.0,0.0,,0.0,-1.98,1.6054,1.0,1.0,,1.0,0.7034883720930232,0.92108,0.8636908919634972,0.2789473684210526,0.6882678349007638
CHEMBL2103878,ODELEPRAN,NC(=O)c1ccc(Oc2ccc(CNCCC3CCOCC3)cc2F)nc1,3,0,3,0,0.7183772986860064,0.05263157894736842,0.5186535827644151,H,0.0,1.0,0.0,0.0,-1.53,3.018200000000002,1.0,0.0,1.0,1.0,0.7153805496828752,0.7963599999999996,0.7183772986860064,0.05263157894736842,0.5186535827644151
CHEMBL592,LEVORPHANOL,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,3,0,3,0,0.9270518757192174,0.05263157894736842,0.6647257866876627,H,0.0,0.0,0.0,0.0,-2.8,3.080400000000002,1.0,1.0,1.0,1.0,0.6818181818181818,0.7839199999999996,0.9270518757192174,0.05263157894736842,0.6647257866876627
CHEMBL4435170,DEUCRAVACITINIB,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,20,0,20,0,0.9393894441619611,0.5,0.8075726109133727,H,0.0,0.0,0.0,0.0,-4.34,1.7324,1.0,1.0,1.0,1.0,0.6411205073995772,0.94648,0.9393894441619611,0.5,0.8075726109133727
CHEMBL4596392,CRAVACITINIB,CNC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,20,0,20,0,0.9430423999785907,0.5,0.8101296799850135,H,0.0,0.0,0.0,0.0,-3.43,1.7323999999999995,1.0,1.0,1.0,1.0,0.665169133192389,0.9464799999999999,0.9430423999785907,0.5,0.8101296799850135
CHEMBL4459585,ROPSACITINIB,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,20,0,20,0,0.7163879571814703,0.5,0.6514715700270292,H,1.0,0.0,0.0,0.0,-1.61,2.5358600000000004,0.0,1.0,1.0,1.0,0.7132663847780126,0.892828,0.7163879571814703,0.5,0.6514715700270292
CHEMBL1201583,BEVACIZUMAB,,11,0,10,1,0.5,0.4631578947368421,0.4889473684210526,M,,,,,,,,,,,,,0.5,0.4631578947368421,0.4889473684210526
CHEMBL1742982,AFLIBERCEPT,,11,0,10,1,0.5,0.4631578947368421,0.4889473684210526,M,,,,,,,,,,,,,0.5,0.4631578947368421,0.4889473684210526
CHEMBL1201825,RANIBIZUMAB,,11,0,10,1,0.5,0.4631578947368421,0.4889473684210526,M,,,,,,,,,,,,,0.5,0.4631578947368421,0.4889473684210526
CHEMBL3707357,BROLUCIZUMAB,,11,0,10,1,0.5,0.4631578947368421,0.4889473684210526,M,,,,,,,,,,,,,0.5,0.4631578947368421,0.4889473684210526
CHEMBL4297750,FARICIMAB,,11,0,10,1,0.5,0.4631578947368421,0.4889473684210526,M,,,,,,,,,,,,,0.5,0.4631578947368421,0.4889473684210526
CHEMBL1201421,PEGAPTANIB SODIUM,,10,0,10,0,0.5,0.23684210526315788,0.42105263157894735,M,,,,,,,,,,,,,0.5,0.23684210526315788,0.42105263157894735
CHEMBL4297163,MUPARFOSTAT,,11,0,10,1,0.5,0.4631578947368421,0.4889473684210526,M,,,,,,,,,,,,,0.5,0.4631578947368421,0.4889473684210526
CHEMBL2108313,CONBERCEPT,,11,0,10,1,0.5,0.4631578947368421,0.4889473684210526,M,,,,,,,,,,,,,0.5,0.4631578947368421,0.4889473684210526
CHEMBL2110581,BEVASIRANIB,Cc1cn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3O[C@@H](n4cc(C)c(=O)[nH]c4=O)C[C@@H]3O)[C@@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4ccc(N)nc4=O)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4ccc(N)nc4=O)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(=O)[nH]c(N)nc54)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4ccc(N)nc4=O)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4ccc(N)nc4=O)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(=O)[nH]c(N)nc54)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(=O)[nH]c(N)nc54)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4ccc(N)nc4=O)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4ccc(N)nc4=O)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4ccc(N)nc4=O)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4ccc(=O)[nH]c4=O)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4ccc(N)nc4=O)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4ccc(N)nc4=O)O[C@@H]3COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3CO)O2)c(=O)[nH]c1=O,10,0,10,0,0.8456686381031392,0.23684210526315788,0.6630206782511447,H,0.0,0.0,0.0,0.0,-0.826,-25.635560000000194,1.0,1.0,1.0,1.0,0.7339852008456659,0.0,0.8456686381031392,0.23684210526315788,0.6630206782511447
CHEMBL4297684,ABICIPAR PEGOL,,11,0,10,1,0.5,0.4631578947368421,0.4889473684210526,M,,,,,,,,,,,,,0.5,0.4631578947368421,0.4889473684210526
CHEMBL2108752,PEGAPTANIB OCTASODIUM,,11,0,10,1,0.5,0.4631578947368421,0.4889473684210526,M,,,,,,,,,,,,,0.5,0.4631578947368421,0.4889473684210526
CHEMBL3545259,VANUCIZUMAB,,11,0,10,1,0.5,0.4631578947368421,0.4889473684210526,M,,,,,,,,,,,,,0.5,0.4631578947368421,0.4889473684210526
CHEMBL1519,TRANDOLAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,2,0,1,1,0.9352935044290417,0.22631578947368422,0.7226001899424344,M,0.0,0.0,0.0,0.0,-2.49,2.7733000000000008,1.0,1.0,1.0,1.0,0.6900105708245242,0.8453399999999999,0.9352935044290417,0.22631578947368422,0.7226001899424344
CHEMBL419213,LISINOPRIL,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,2,0,1,1,0.9037666957475848,0.22631578947368422,0.7005314238654146,M,0.0,0.0,0.0,0.0,-1.03,-0.4141999999999983,1.0,1.0,1.0,1.0,0.7285940803382663,0.5171600000000003,0.9037666957475848,0.22631578947368422,0.7005314238654146
CHEMBL431,SPIRAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,1,0,1,0,0.9432861316134558,0.0,0.660300292129419,L,0.0,0.0,0.0,0.0,-2.67,2.3908000000000005,1.0,1.0,1.0,1.0,0.6852536997885834,0.9218399999999999,0.9432861316134558,0.0,0.660300292129419
CHEMBL515606,CILAZAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,2,0,1,1,0.947991776166136,0.22631578947368422,0.7314889801584004,M,0.0,0.0,0.0,0.0,-1.42,1.5955,1.0,1.0,1.0,1.0,0.7182875264270613,0.9191,0.947991776166136,0.22631578947368422,0.7314889801584004
CHEMBL1165,MOEXIPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,1,0,1,0,0.7762471426659887,0.0,0.543372999866192,L,0.0,0.0,1.0,0.0,-2.19,2.5843,1.0,1.0,0.0,1.0,0.6979386892177589,0.88314,0.7762471426659887,0.0,0.543372999866192
CHEMBL1168,RAMIPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,2,0,1,1,0.9455868418658174,0.22631578947368422,0.7298055261481774,M,0.0,0.0,0.0,0.0,-2.14,2.3831999999999995,1.0,1.0,1.0,1.0,0.6992600422832981,0.9233600000000001,0.9455868418658174,0.22631578947368422,0.7298055261481774
CHEMBL1560,CAPTOPRIL,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,2,0,1,1,0.9250219193405947,0.22631578947368422,0.7154100803805216,M,0.0,0.0,0.0,0.0,-1.65,0.6279000000000001,1.0,1.0,1.0,1.0,0.7122093023255814,0.72558,0.9250219193405947,0.22631578947368422,0.7154100803805216
CHEMBL1581,PERINDOPRIL,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,1,0,1,0,0.9560153836272647,0.0,0.6692107685390852,L,0.0,0.0,0.0,0.0,-1.38,1.940599999999999,1.0,1.0,1.0,1.0,0.7193446088794926,0.9881199999999998,0.9560153836272647,0.0,0.6692107685390852
CHEMBL1592,QUINAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,1,0,1,0,0.9389480306152488,0.0,0.6572636214306741,L,0.0,0.0,0.0,0.0,-2.75,2.5671,1.0,1.0,1.0,1.0,0.6831395348837209,0.88658,0.9389480306152488,0.0,0.6572636214306741
CHEMBL3039598,FOSINOPRIL,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,1,0,1,0,0.853911878930607,0.0,0.5977383152514248,L,0.0,0.0,0.0,0.0,-3.76,6.121300000000007,1.0,1.0,1.0,1.0,0.6564482029598309,0.17573999999999868,0.853911878930607,0.0,0.5977383152514248
CHEMBL317094,IMIDAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,2,0,1,1,0.9333448411700164,0.22631578947368422,0.7212361256611166,M,0.0,0.0,0.0,0.0,-0.986,0.8762000000000008,1.0,1.0,1.0,1.0,0.7297568710359408,0.7752400000000002,0.9333448411700164,0.22631578947368422,0.7212361256611166
CHEMBL578,ENALAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,1,0,1,0,0.9484399721679557,0.0,0.6639079805175689,L,0.0,0.0,0.0,0.0,-1.36,1.6046,1.0,1.0,1.0,1.0,0.7198731501057082,0.92092,0.9484399721679557,0.0,0.6639079805175689
CHEMBL838,BENAZEPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,1,0,1,0,0.9379683319506518,0.0,0.6565778323654562,L,0.0,0.0,0.0,0.0,-2.96,2.5731,1.0,1.0,1.0,1.0,0.6775898520084566,0.88538,0.9379683319506518,0.0,0.6565778323654562
CHEMBL1200659,ENALAPRIL MALEATE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,2,0,1,1,0.9415121085449729,0.22631578947368422,0.7269532128235863,M,0.0,0.0,0.0,0.0,-1.45,1.316400000000002,1.0,1.0,1.0,1.0,0.7174947145877378,0.8632800000000004,0.9415121085449729,0.22631578947368422,0.7269532128235863
CHEMBL1694,BENAZEPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O.Cl,2,0,1,1,0.931007095565606,0.22631578947368422,0.7195997037380294,M,0.0,0.0,0.0,0.0,-2.3,2.9949000000000017,1.0,1.0,1.0,1.0,0.6950317124735729,0.8010199999999996,0.931007095565606,0.22631578947368422,0.7195997037380294
CHEMBL1201011,QUINAPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,2,0,1,1,0.9319466518585918,0.22631578947368422,0.7202573931431194,M,0.0,0.0,0.0,0.0,-2.1,2.9889000000000014,1.0,1.0,1.0,1.0,0.7003171247357293,0.8022199999999997,0.9319466518585918,0.22631578947368422,0.7202573931431194
CHEMBL1200343,PERINDOPRIL ERBUMINE,CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,2,0,1,1,0.9471059255492814,0.22631578947368422,0.7308688847266022,M,0.0,0.0,0.0,0.0,-0.0531,2.6842000000000015,1.0,1.0,1.0,1.0,0.7544106765327695,0.8631599999999997,0.9471059255492814,0.22631578947368422,0.7308688847266022
CHEMBL1200534,MOEXIPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O.Cl,2,0,1,1,0.8513636754355448,0.22631578947368422,0.6638493096469865,M,0.0,0.0,0.5,0.0,-1.58,3.0061000000000013,1.0,1.0,0.5,1.0,0.7140591966173362,0.7987799999999997,0.8513636754355448,0.22631578947368422,0.6638493096469865
CHEMBL3039596,FOSINOPRIL SODIUM,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+],2,0,1,1,0.83329453367945,0.22631578947368422,0.6512009104177201,M,0.5,0.0,0.0,0.0,-2.72,1.7906000000000024,0.5,1.0,1.0,1.0,0.6839323467230444,0.9581200000000005,0.83329453367945,0.22631578947368422,0.6512009104177201
CHEMBL3544986,PERINDOPRIL ARGININE,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC.N=C(N)NCCC[C@H](N)C(=O)O,2,0,1,1,0.8046097502609256,0.22631578947368422,0.6311215620247531,M,0.0,0.0,0.0,1.0,0.0331,0.6021700000000052,1.0,1.0,1.0,0.0,0.756688689217759,0.720434000000001,0.8046097502609256,0.22631578947368422,0.6311215620247531
CHEMBL1237,LISINOPRIL ANHYDROUS,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,1,0,1,0,0.9446075221452084,0.0,0.6612252655016458,L,0.0,0.0,0.0,0.0,-0.218,1.2352000000000007,1.0,1.0,1.0,1.0,0.7500528541226216,0.8470400000000001,0.9446075221452084,0.0,0.6612252655016458
CHEMBL589583,DELAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,2,0,1,1,0.9370965440094201,0.22631578947368422,0.7238623176486992,M,0.0,0.0,0.0,0.0,-2.97,2.6096000000000004,1.0,1.0,1.0,1.0,0.6773255813953488,0.87808,0.9370965440094201,0.22631578947368422,0.7238623176486992
CHEMBL3989406,ENALAPRILAT,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,2,0,1,1,0.8970257815719753,0.22631578947368422,0.6958127839424879,M,0.0,0.0,0.0,0.0,-2.09,-0.5232999999999988,1.0,1.0,1.0,1.0,0.7005813953488372,0.4953400000000002,0.8970257815719753,0.22631578947368422,0.6958127839424879
CHEMBL577,ENALAPRILAT ANHYDROUS,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,1,0,1,0,0.9374972981507748,0.0,0.6562481087055423,L,0.0,0.0,0.0,0.0,-1.37,1.1261000000000003,1.0,1.0,1.0,1.0,0.7196088794926003,0.8252200000000001,0.9374972981507748,0.0,0.6562481087055423
CHEMBL3187812,ILEPATRIL,CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C,2,0,1,1,0.8243486488077716,0.22631578947368422,0.6449387910075453,M,0.5,0.0,0.0,0.0,-3.08,2.5386000000000006,0.5,1.0,1.0,1.0,0.6744186046511628,0.8922799999999999,0.8243486488077716,0.22631578947368422,0.6449387910075453
CHEMBL1421,DASATINIB,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,4,0,4,0,0.7258182900420156,0.07894736842105263,0.5317570135557267,H,0.5,0.0,0.5,0.0,-2.73,3.3135400000000015,0.5,1.0,0.5,1.0,0.6836680761099365,0.7372919999999997,0.7258182900420156,0.07894736842105263,0.5317570135557267
CHEMBL608533,MIDOSTAURIN,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,3,0,3,0,0.45744240854229656,0.05263157894736842,0.3359991596638181,L,1.0,0.0,1.0,0.0,-5.99,5.906800000000007,0.0,1.0,0.0,1.0,0.5975158562367864,0.2186399999999986,0.45744240854229656,0.05263157894736842,0.3359991596638181
CHEMBL1642,IMATINIB MESYLATE,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,4,0,4,0,0.8136964688629004,0.07894736842105263,0.593271738730346,H,0.0,0.5,0.0,0.0,1.52,4.094320000000002,1.0,0.5,1.0,1.0,0.795983086680761,0.5811359999999995,0.8136964688629004,0.07894736842105263,0.593271738730346
CHEMBL3813873,PEXIDARTINIB,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,3,0,3,0,0.6379474081408729,0.05263157894736842,0.46235265938282155,M,1.0,0.0,0.0,0.0,-5.87,5.228000000000002,0.0,1.0,1.0,1.0,0.6006871035940803,0.3543999999999995,0.6379474081408729,0.05263157894736842,0.46235265938282155
CHEMBL535,SUNITINIB,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,3,0,3,0,0.4162076721171087,0.05263157894736842,0.3071348441661866,L,0.0,1.0,1.0,1.0,-2.48,3.3349400000000013,1.0,0.0,0.0,0.0,0.6902748414376321,0.7330119999999998,0.4162076721171087,0.05263157894736842,0.3071348441661866
CHEMBL4204794,AVAPRITINIB,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,3,0,3,0,0.7174941584820832,0.05263157894736842,0.5180353846216688,H,0.0,1.0,0.0,0.0,-4.08,2.6077000000000004,1.0,0.0,1.0,1.0,0.6479915433403806,0.8784599999999999,0.7174941584820832,0.05263157894736842,0.5180353846216688
CHEMBL4216467,RIPRETINIB,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,3,0,3,0,0.6248498948269863,0.05263157894736842,0.4531844000631009,M,1.0,0.0,0.0,0.0,-6.62,5.670700000000004,0.0,1.0,1.0,1.0,0.5808668076109936,0.2658599999999993,0.6248498948269863,0.05263157894736842,0.4531844000631009
CHEMBL1908391,MASITINIB,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,3,0,3,0,0.4927487743731099,0.05263157894736842,0.3607136157453874,L,1.0,0.0,1.0,0.0,-0.884,5.256820000000005,0.0,1.0,0.0,1.0,0.7324524312896405,0.34863599999999906,0.4927487743731099,0.05263157894736842,0.3607136157453874
CHEMBL1946170,REGORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,5,0,4,1,0.6868454968287526,0.30526315789473685,0.5723707951485478,M,0.0,0.0,1.0,0.0,-6.84,5.688800000000002,1.0,1.0,0.0,1.0,0.5750528541226215,0.2622399999999996,0.6868454968287526,0.30526315789473685,0.5723707951485478
CHEMBL1201733,PAZOPANIB HYDROCHLORIDE,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl,3,0,3,0,0.9193165312709075,0.05263157894736842,0.6593110455738458,H,0.0,0.0,0.0,0.0,-2.0,3.560840000000001,1.0,1.0,1.0,1.0,0.7029598308668076,0.6878319999999998,0.9193165312709075,0.05263157894736842,0.6593110455738458
CHEMBL1567,SUNITINIB MALATE,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O,3,0,3,0,0.9550205487194583,0.05263157894736842,0.6843038577878313,H,0.0,0.0,0.0,0.0,-0.594,2.24154,1.0,1.0,1.0,1.0,0.7401162790697674,0.951692,0.9550205487194583,0.05263157894736842,0.6843038577878313
CHEMBL2105756,TIVOZANIB HYDROCHLORIDE,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC.Cl.O,3,0,3,0,0.7382860195359542,0.05263157894736842,0.5325896873593785,H,0.0,0.0,0.0,1.0,-6.06,5.2352200000000035,1.0,1.0,1.0,0.0,0.5956659619450317,0.35295599999999927,0.7382860195359542,0.05263157894736842,0.5325896873593785
CHEMBL1200485,SORAFENIB TOSYLATE,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,3,0,3,0,0.833304386544277,0.05263157894736842,0.5991025442652044,H,0.0,0.0,0.0,0.0,-5.09,6.791420000000006,1.0,1.0,1.0,1.0,0.6213002114164905,0.041715999999998865,0.833304386544277,0.05263157894736842,0.5991025442652044
CHEMBL3989973,PEXIDARTINIB HYDROCHLORIDE,Cl.FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,3,0,3,0,0.6311065988706612,0.05263157894736842,0.45756409289367334,M,1.0,0.0,0.0,0.0,-5.18,5.6498000000000035,0.0,1.0,1.0,1.0,0.61892177589852,0.2700399999999993,0.6311065988706612,0.05263157894736842,0.45756409289367334
CHEMBL1336,SORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,3,0,3,0,0.6600151315331709,0.05263157894736842,0.4778000657574301,M,0.5,0.0,0.5,0.0,-6.43,5.549700000000003,0.5,1.0,0.5,1.0,0.5858879492600423,0.2900599999999993,0.6600151315331709,0.05263157894736842,0.4778000657574301
CHEMBL4303201,CATEQUENTINIB,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1,3,0,3,0,0.48965944635641073,0.05263157894736842,0.358551086133698,L,1.0,0.0,1.0,0.0,-4.05,4.834620000000004,0.0,1.0,0.0,1.0,0.648784355179704,0.43307599999999924,0.48965944635641073,0.05263157894736842,0.358551086133698
CHEMBL941,IMATINIB,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,4,0,4,0,0.7372642051007573,0.07894736842105263,0.5397691540968458,H,0.0,0.0,1.0,0.0,-0.515,4.590320000000004,1.0,1.0,0.0,1.0,0.7422040169133192,0.48193599999999925,0.7372642051007573,0.07894736842105263,0.5397691540968458
CHEMBL576982,QUIZARTINIB,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,3,0,3,0,0.851635825728584,0.05263157894736842,0.6119345516942193,H,0.0,0.0,0.0,0.0,-5.83,5.856500000000005,1.0,1.0,1.0,1.0,0.6017441860465117,0.22869999999999902,0.851635825728584,0.05263157894736842,0.6119345516942193
CHEMBL477772,PAZOPANIB,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,3,0,3,0,0.9263580523991758,0.05263157894736842,0.6642401103636336,H,0.0,0.0,0.0,0.0,-2.64,3.1390400000000005,1.0,1.0,1.0,1.0,0.686046511627907,0.7721919999999999,0.9263580523991758,0.05263157894736842,0.6642401103636336
CHEMBL1278146,FAMITINIB,CCN(CC)CCN1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O,3,0,3,0,0.7549955835897985,0.05263157894736842,0.5442863821970695,H,0.0,0.0,1.0,0.0,-3.45,3.295020000000001,1.0,1.0,0.0,1.0,0.6646405919661733,0.7409959999999998,0.7549955835897985,0.05263157894736842,0.5442863821970695
CHEMBL491473,CEDIRANIB,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,3,0,3,0,0.5775255999143629,0.05263157894736842,0.42005739362426453,M,0.0,1.0,0.5,0.0,-3.6,5.224220000000004,1.0,0.0,0.5,1.0,0.660676532769556,0.35515599999999914,0.5775255999143629,0.05263157894736842,0.42005739362426453
CHEMBL1289494,TIVOZANIB,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,3,0,3,0,0.728704595819841,0.05263157894736842,0.5258826907580992,H,0.0,0.0,0.0,1.0,-6.16,5.6381200000000025,1.0,1.0,1.0,0.0,0.5930232558139534,0.2723759999999995,0.728704595819841,0.05263157894736842,0.5258826907580992
CHEMBL522892,DOVITINIB,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,3,0,3,0,0.938900974121551,0.05263157894736842,0.6730201555692963,H,0.0,0.0,0.0,0.0,-2.89,2.5445,1.0,1.0,1.0,1.0,0.6794397463002114,0.8911,0.938900974121551,0.05263157894736842,0.6730201555692963
CHEMBL3545427,CM-082,,3,0,3,0,0.5,0.05263157894736842,0.3657894736842105,M,,,,,,,,,,,,,0.5,0.05263157894736842,0.3657894736842105
