pathway_name,pathway_id,pathway_url,gene_symbol,ensg_id,chembl_id,drug_name,phase,status,disease_id,disease_name,mechanismOfAction,smiles
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL1336,SORAFENIB,3.0,Completed,EFO_0000182,hepatocellular carcinoma,,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL223360,LINIFANIB,3.0,Terminated,EFO_0000182,hepatocellular carcinoma,,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL603469,LESTAURTINIB,3.0,"Active, not recruiting",EFO_0000220,acute lymphoblastic leukemia,,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL3678958,RUSERONTINIB,3.0,Recruiting,EFO_0000222,acute myeloid leukemia,,CC(C)n1c(Nc2cccnc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL576982,QUIZARTINIB,3.0,Completed,EFO_0000222,acute myeloid leukemia,,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL2105728,CRENOLANIB,3.0,Recruiting,EFO_0000222,acute myeloid leukemia,,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL1278146,FAMITINIB,3.0,Completed,EFO_0000365,colorectal adenocarcinoma,,CCN(CC)CCN1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL522892,DOVITINIB,3.0,Completed,EFO_0000681,renal cell carcinoma,,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL3545427,CM-082,3.0,Unknown status,EFO_0000681,renal cell carcinoma,,
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL482968,ENMD-2076,2.0,Completed,EFO_0000182,hepatocellular carcinoma,,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL5314391,XL-999,2.0,Terminated,EFO_0000222,acute myeloid leukemia,,CCN1CCC(Nc2ccc3c(c2)/C(=C(\c2cccc(F)c2)c2nc(C)c[nH]2)C(=O)N3)CC1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL124660,TANDUTINIB,2.0,Completed,EFO_0000349,clear cell renal carcinoma,,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL1230609,FORETINIB,2.0,Completed,EFO_0000681,renal cell carcinoma,,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL2103851,AMUVATINIB,2.0,Completed,EFO_0000702,small cell lung carcinoma,,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL4650387,CDX-301,2.0,Terminated,EFO_0000756,melanoma,,
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL495727,AT-9283,2.0,Completed,EFO_0001378,multiple myeloma,,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL3984441,NINGETINIB,2.0,Terminated,EFO_0003060,non-small cell lung carcinoma,,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OCC(C)(C)O)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL1721885,SU-014813,2.0,Completed,EFO_0003869,breast neoplasm,,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL52885,ENMD-981693,2.0,Completed,EFO_0002618,pancreatic carcinoma,,Cn1cc(C2=C(c3cn(C)c4cc([N+](=O)[O-])ccc34)C(=O)NC2=O)c2ccccc21
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL1944698,ZOTIRACICLIB,1.0,Withdrawn,EFO_0000182,hepatocellular carcinoma,,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL4650283,FF-10101,1.0,Completed,EFO_0000222,acute myeloid leukemia,,CCCNc1nc(Nc2ccc(C#N)cc2)ncc1C#CCCCNC(=O)[C@H](C)N(C)C(=O)/C=C/CN(C)C
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL4650288,FLYSYN,1.0,Completed,EFO_0000222,acute myeloid leukemia,,
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL4650295,AMG553,1.0,Withdrawn,EFO_0000222,acute myeloid leukemia,,
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL4790100,AKN-028,1.0,Terminated,EFO_0000222,acute myeloid leukemia,,Nc1ncc(-c2ccncc2)nc1Nc1ccc2[nH]ccc2c1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL5314406,4SC-203,1.0,Completed,EFO_0000222,acute myeloid leukemia,,COc1ccc(C)cc1NC(=O)Nc1nc2ccc(Nc3ncnc4cc(OCCCN5CCN(C)CC5)c(OC)cc34)cc2s1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL1908397,KW-2449,1.0,Terminated,EFO_0000222,acute myeloid leukemia,,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL1980391,RG-1530,1.0,Completed,EFO_0000616,neoplasm,,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2
lestaurtinib-resistant FLT3 mutants,R-HSA-9702596,https://reactome.org/PathwayBrowser/#/R-HSA-9702596,FLT3,ENSG00000122025,CHEMBL2109328,IMC-EB10,1.0,Terminated,MONDO_0004643,myeloid leukemia,,
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL608533,MIDOSTAURIN,4.0,,EFO_0000222,acute myeloid leukemia,,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL3301603,GILTERITINIB FUMARATE,4.0,,EFO_0000222,acute myeloid leukemia,,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL3301622,GILTERITINIB,4.0,,EFO_0000616,neoplasm,,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL1287853,FEDRATINIB,4.0,,EFO_0000616,neoplasm,,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL2035187,PACRITINIB,4.0,,EFO_0000616,neoplasm,,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL535,SUNITINIB,4.0,Completed,EFO_0000681,renal cell carcinoma,,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL3813873,PEXIDARTINIB,4.0,,EFO_0000616,neoplasm,,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL4297216,FEDRATINIB HYDROCHLORIDE,4.0,,EFO_0002430,primary myelofibrosis,,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1.Cl.Cl.O
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL5095049,PACRITINIB CITRATE,4.0,,EFO_0002430,primary myelofibrosis,,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1.O=C(O)CC(O)(CC(=O)O)C(=O)O
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL1200485,SORAFENIB TOSYLATE,4.0,,EFO_0000681,renal cell carcinoma,,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL1567,SUNITINIB MALATE,4.0,,EFO_0000681,renal cell carcinoma,,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL3989973,PEXIDARTINIB HYDROCHLORIDE,4.0,,EFO_1000562,Tenosynovial Giant Cell Tumor,,Cl.FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL1336,SORAFENIB,3.0,Completed,EFO_0000182,hepatocellular carcinoma,,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL223360,LINIFANIB,3.0,Terminated,EFO_0000182,hepatocellular carcinoma,,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL603469,LESTAURTINIB,3.0,"Active, not recruiting",EFO_0000220,acute lymphoblastic leukemia,,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL3678958,RUSERONTINIB,3.0,Recruiting,EFO_0000222,acute myeloid leukemia,,CC(C)n1c(Nc2cccnc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL576982,QUIZARTINIB,3.0,Completed,EFO_0000222,acute myeloid leukemia,,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL2105728,CRENOLANIB,3.0,Recruiting,EFO_0000222,acute myeloid leukemia,,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL1278146,FAMITINIB,3.0,Completed,EFO_0000365,colorectal adenocarcinoma,,CCN(CC)CCN1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL522892,DOVITINIB,3.0,Completed,EFO_0000681,renal cell carcinoma,,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL3545427,CM-082,3.0,Unknown status,EFO_0000681,renal cell carcinoma,,
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL482968,ENMD-2076,2.0,Completed,EFO_0000182,hepatocellular carcinoma,,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL5314391,XL-999,2.0,Terminated,EFO_0000222,acute myeloid leukemia,,CCN1CCC(Nc2ccc3c(c2)/C(=C(\c2cccc(F)c2)c2nc(C)c[nH]2)C(=O)N3)CC1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL124660,TANDUTINIB,2.0,Completed,EFO_0000349,clear cell renal carcinoma,,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL1230609,FORETINIB,2.0,Completed,EFO_0000681,renal cell carcinoma,,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL2103851,AMUVATINIB,2.0,Completed,EFO_0000702,small cell lung carcinoma,,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL4650387,CDX-301,2.0,Terminated,EFO_0000756,melanoma,,
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL495727,AT-9283,2.0,Completed,EFO_0001378,multiple myeloma,,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL3984441,NINGETINIB,2.0,Terminated,EFO_0003060,non-small cell lung carcinoma,,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OCC(C)(C)O)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL1721885,SU-014813,2.0,Completed,EFO_0003869,breast neoplasm,,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL52885,ENMD-981693,2.0,Completed,EFO_0002618,pancreatic carcinoma,,Cn1cc(C2=C(c3cn(C)c4cc([N+](=O)[O-])ccc34)C(=O)NC2=O)c2ccccc21
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL1944698,ZOTIRACICLIB,1.0,Withdrawn,EFO_0000182,hepatocellular carcinoma,,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL4650283,FF-10101,1.0,Completed,EFO_0000222,acute myeloid leukemia,,CCCNc1nc(Nc2ccc(C#N)cc2)ncc1C#CCCCNC(=O)[C@H](C)N(C)C(=O)/C=C/CN(C)C
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL4650288,FLYSYN,1.0,Completed,EFO_0000222,acute myeloid leukemia,,
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL4650295,AMG553,1.0,Withdrawn,EFO_0000222,acute myeloid leukemia,,
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL4790100,AKN-028,1.0,Terminated,EFO_0000222,acute myeloid leukemia,,Nc1ncc(-c2ccncc2)nc1Nc1ccc2[nH]ccc2c1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL5314406,4SC-203,1.0,Completed,EFO_0000222,acute myeloid leukemia,,COc1ccc(C)cc1NC(=O)Nc1nc2ccc(Nc3ncnc4cc(OCCCN5CCN(C)CC5)c(OC)cc34)cc2s1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL1908397,KW-2449,1.0,Terminated,EFO_0000222,acute myeloid leukemia,,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL1980391,RG-1530,1.0,Completed,EFO_0000616,neoplasm,,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2
midostaurin-resistant FLT3 mutants,R-HSA-9702600,https://reactome.org/PathwayBrowser/#/R-HSA-9702600,FLT3,ENSG00000122025,CHEMBL2109328,IMC-EB10,1.0,Terminated,MONDO_0004643,myeloid leukemia,,
pexidartinib-resistant FLT3 mutants,R-HSA-9702605,https://reactome.org/PathwayBrowser/#/R-HSA-9702605,FLT3,ENSG00000122025,CHEMBL608533,MIDOSTAURIN,4.0,,EFO_0000222,acute myeloid leukemia,,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
pexidartinib-resistant FLT3 mutants,R-HSA-9702605,https://reactome.org/PathwayBrowser/#/R-HSA-9702605,FLT3,ENSG00000122025,CHEMBL3301603,GILTERITINIB FUMARATE,4.0,,EFO_0000222,acute myeloid leukemia,,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O
pexidartinib-resistant FLT3 mutants,R-HSA-9702605,https://reactome.org/PathwayBrowser/#/R-HSA-9702605,FLT3,ENSG00000122025,CHEMBL3301622,GILTERITINIB,4.0,,EFO_0000616,neoplasm,,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1
pexidartinib-resistant FLT3 mutants,R-HSA-9702605,https://reactome.org/PathwayBrowser/#/R-HSA-9702605,FLT3,ENSG00000122025,CHEMBL1287853,FEDRATINIB,4.0,,EFO_0000616,neoplasm,,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
pexidartinib-resistant FLT3 mutants,R-HSA-9702605,https://reactome.org/PathwayBrowser/#/R-HSA-9702605,FLT3,ENSG00000122025,CHEMBL2035187,PACRITINIB,4.0,,EFO_0000616,neoplasm,,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2
pexidartinib-resistant FLT3 mutants,R-HSA-9702605,https://reactome.org/PathwayBrowser/#/R-HSA-9702605,FLT3,ENSG00000122025,CHEMBL535,SUNITINIB,4.0,Completed,EFO_0000681,renal cell carcinoma,,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
pexidartinib-resistant FLT3 mutants,R-HSA-9702605,https://reactome.org/PathwayBrowser/#/R-HSA-9702605,FLT3,ENSG00000122025,CHEMBL3813873,PEXIDARTINIB,4.0,,EFO_0000616,neoplasm,,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1
pexidartinib-resistant FLT3 mutants,R-HSA-9702605,https://reactome.org/PathwayBrowser/#/R-HSA-9702605,FLT3,ENSG00000122025,CHEMBL4297216,FEDRATINIB HYDROCHLORIDE,4.0,,EFO_0002430,primary myelofibrosis,,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1.Cl.Cl.O
pexidartinib-resistant FLT3 mutants,R-HSA-9702605,https://reactome.org/PathwayBrowser/#/R-HSA-9702605,FLT3,ENSG00000122025,CHEMBL5095049,PACRITINIB CITRATE,4.0,,EFO_0002430,primary myelofibrosis,,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1.O=C(O)CC(O)(CC(=O)O)C(=O)O
pexidartinib-resistant FLT3 mutants,R-HSA-9702605,https://reactome.org/PathwayBrowser/#/R-HSA-9702605,FLT3,ENSG00000122025,CHEMBL1200485,SORAFENIB TOSYLATE,4.0,,EFO_0000681,renal cell carcinoma,,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1
pexidartinib-resistant FLT3 mutants,R-HSA-9702605,https://reactome.org/PathwayBrowser/#/R-HSA-9702605,FLT3,ENSG00000122025,CHEMBL1567,SUNITINIB MALATE,4.0,,EFO_0000681,renal cell carcinoma,,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O
pexidartinib-resistant FLT3 mutants,R-HSA-9702605,https://reactome.org/PathwayBrowser/#/R-HSA-9702605,FLT3,ENSG00000122025,CHEMBL3989973,PEXIDARTINIB HYDROCHLORIDE,4.0,,EFO_1000562,Tenosynovial Giant Cell Tumor,,Cl.FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1
