phase,status,disease_id,disease_name,chembl_id,drug_name,gene_symbol,smiles
3.0,,EFO_0000616,neoplasm,CHEMBL491473,CEDIRANIB,PDGFRB,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1
3.0,,EFO_0000616,neoplasm,CHEMBL502835,NINTEDANIB,PDGFRB,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
3.0,Unknown status,EFO_0000681,renal cell carcinoma,CHEMBL3545427,CM-082,PDGFRB,
3.0,,EFO_0000616,neoplasm,CHEMBL1289494,TIVOZANIB,PDGFRB,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC
3.0,Recruiting,EFO_0001361,pulmonary arterial hypertension,CHEMBL4650333,SERALUTINIB,PDGFRB,COc1ccc(-c2cncc(N[C@@H](C)c3cccc(NC(=O)c4cncc(C)c4)c3)n2)cc1OC
3.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL522892,DOVITINIB,PDGFRB,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1
3.0,Terminated,EFO_0003060,non-small cell lung carcinoma,CHEMBL572881,MOTESANIB,PDGFRB,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21
3.0,Completed,EFO_0004288,colonic neoplasm,CHEMBL101253,VATALANIB,PDGFRB,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL5314391,XL-999,PDGFRB,CCN1CCC(Nc2ccc3c(c2)/C(=C(\c2cccc(F)c2)c2nc(C)c[nH]2)C(=O)N3)CC1
2.0,Completed,EFO_0000349,clear cell renal carcinoma,CHEMBL124660,TANDUTINIB,PDGFRB,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1
2.0,Completed,EFO_0000616,neoplasm,CHEMBL1230609,FORETINIB,PDGFRB,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
2.0,Terminated,EFO_0001365,age-related macular degeneration,CHEMBL3545316,RINUCUMAB,PDGFRB,
2.0,Completed,EFO_0002618,pancreatic carcinoma,CHEMBL52885,ENMD-981693,PDGFRB,Cn1cc(C2=C(c3cn(C)c4cc([N+](=O)[O-])ccc34)C(=O)NC2=O)c2ccccc21
2.0,Terminated,EFO_0003839,retinopathy,CHEMBL3545401,X-82,PDGFRB,
2.0,Terminated,EFO_0009606,macular degeneration,CHEMBL403989,TG100-801,PDGFRB,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12
2.0,Completed,EFO_0003869,breast neoplasm,CHEMBL1721885,SU-014813,PDGFRB,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1
2.0,Terminated,MONDO_0004992,cancer,CHEMBL1980297,ILORASERTIB,PDGFRB,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12
2.0,Completed,MONDO_0001056,gastric cancer,CHEMBL2079588,TELATINIB,PDGFRB,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1
2.0,Completed,MONDO_0011719,gastrointestinal stromal tumor,CHEMBL3545402,XL-820,PDGFRB,
1.0,Completed,EFO_0000616,neoplasm,CHEMBL2180604,TAK-593,PDGFRB,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1
1.0,Completed,EFO_0000616,neoplasm,CHEMBL3545155,JI-101,PDGFRB,COc1ccc(Br)cc1NC(=O)Nc1cccc2c1ccn2Cc1ccnc(N)c1
1.0,Completed,EFO_0000616,neoplasm,CHEMBL1980391,RG-1530,PDGFRB,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL3989958,IVOSIDENIB,IDH1,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL4297610,OLUTASIDENIB,IDH1,C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O
3.0,"Active, not recruiting",EFO_1000453,Paraganglioma,CHEMBL4279047,VORASIDENIB,IDH1,C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F
2.0,Withdrawn,EFO_1000453,Paraganglioma,CHEMBL4167360,IDH305,IDH1,Cc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3[C@@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1
2.0,Recruiting,EFO_1000453,Paraganglioma,CHEMBL4651002,SAFUSIDENIB,IDH1,Cc1cn(C(=O)c2c(-c3c(Cl)cc(Cl)cc3Cl)noc2C(C)(C)F)c2cccc(/C=C/C(=O)O)c12
2.0,"Active, not recruiting",MONDO_0021639,grade II glioma,CHEMBL4650282,DS-1001B,IDH1,CC(C)(C)N.Cc1cn(C(=O)c2c(-c3c(Cl)cc(Cl)cc3Cl)noc2C(C)(C)F)c2cccc(/C=C/C(=O)O)c12
1.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL4206033,BAY1436032,IDH1,C[C@H]1C[C@@H](n2c(Nc3ccc(OC(F)(F)F)cc3)nc3cc(CCC(=O)O)ccc32)CC(C)(C)C1
4.0,,EFO_0000198,myelodysplastic syndrome,CHEMBL1201129,DECITABINE,DNMT3A,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
4.0,,EFO_0000198,myelodysplastic syndrome,CHEMBL1489,AZACITIDINE,DNMT3A,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL4297534,GLASDEGIB MALEATE,SMO,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1.O=C(O)/C=C\C(=O)O
4.0,,EFO_0000616,neoplasm,CHEMBL2043437,GLASDEGIB,SMO,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1
4.0,,EFO_0000616,neoplasm,CHEMBL2105737,SONIDEGIB,SMO,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1
4.0,,EFO_0000616,neoplasm,CHEMBL473417,VISMODEGIB,SMO,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
4.0,,EFO_0004193,basal cell carcinoma,CHEMBL3137317,SONIDEGIB PHOSPHATE,SMO,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1.O=P(O)(O)O.O=P(O)(O)O
3.0,Terminated,MONDO_0007187,nevoid basal cell carcinoma syndrome,CHEMBL538867,PATIDEGIB,SMO,CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@H](NS(C)(=O)=O)CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C
2.0,Terminated,EFO_0000565,leukemia,CHEMBL3545403,BMS-833923,SMO,CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1
2.0,"Active, not recruiting",EFO_0000616,neoplasm,CHEMBL2142592,TALADEGIB,SMO,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1
1.0,Completed,EFO_0004193,basal cell carcinoma,CHEMBL2205230,TAK-441,SMO,CCc1cc2c(c(OCC(F)(F)F)c(C(=O)NC3CCN(C(=O)CO)CC3)n2C)c(=O)n1CC(=O)c1ccccc1
1.0,Completed,EFO_0002939,medulloblastoma,CHEMBL3133037,LEQ506,SMO,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C
3.0,Completed,EFO_0000198,myelodysplastic syndrome,CHEMBL3186011,EPRENETAPOPT,TP53,COCC1(CO)C(=O)C2CCN1CC2
3.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL2402737,IDASANUTLIN,TP53,COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F
2.0,Terminated,EFO_0000095,chronic lymphocytic leukemia,CHEMBL2219776,CENERSEN SODIUM,TP53,
2.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL2108280,CENERSEN,TP53,
2.0,Recruiting,EFO_0000479,essential thrombocythemia,CHEMBL3125702,NAVTEMADLIN,TP53,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1
2.0,Recruiting,EFO_0000616,neoplasm,CHEMBL3653256,SIREMADLIN,TP53,COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1
2.0,Unknown status,EFO_0003060,non-small cell lung carcinoma,CHEMBL2108585,CONTUSUGENE LADENOVEC,TP53,
2.0,Recruiting,EFO_0004289,lymphoid leukemia,CHEMBL4091801,ALRIZOMADLIN,TP53,CCN1[C@@H](C(=O)NC23CCC(C(=O)O)(CC2)CC3)[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc3cc(Cl)ccc32)C12CCCCC2
2.0,Completed,HP_0001919,Acute kidney injury,CHEMBL4297574,TEPRASIRAN,TP53,
4.0,,EFO_0000224,acute promyelocytic leukemia,CHEMBL38,TRETINOIN,RARG,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
4.0,,EFO_0000616,neoplasm,CHEMBL705,ALITRETINOIN,RARG,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
4.0,"Active, not recruiting",EFO_0000676,psoriasis,CHEMBL1131,ACITRETIN,RARG,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C
4.0,Completed,EFO_0000676,psoriasis,CHEMBL1657,TAZAROTENE,RARG,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
4.0,,EFO_0000676,psoriasis,CHEMBL464,ETRETINATE,RARG,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C
4.0,,EFO_0003894,acne,CHEMBL1265,ADAPALENE,RARG,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2
4.0,,EFO_0003894,acne,CHEMBL3707313,TRIFAROTENE,RARG,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1
4.0,,EFO_0003894,acne,CHEMBL547,ISOTRETINOIN,RARG,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
4.0,,MONDO_0007606,fibrodysplasia ossificans progressiva,CHEMBL2105648,PALOVAROTENE,RARG,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL3989931,ENASIDENIB MESYLATE,IDH2,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1.CS(=O)(=O)O
3.0,Completed,EFO_0000565,leukemia,CHEMBL3989908,ENASIDENIB,IDH2,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1
3.0,"Active, not recruiting",EFO_1000453,Paraganglioma,CHEMBL4279047,VORASIDENIB,IDH2,C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F
4.0,,EFO_0000616,neoplasm,CHEMBL1287853,FEDRATINIB,JAK2,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
4.0,,EFO_0000685,rheumatoid arthritis,CHEMBL2105759,BARICITINIB,JAK2,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1
4.0,,EFO_0000685,rheumatoid arthritis,CHEMBL5315119,UPADACITINIB HEMIHYDRATE,JAK2,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O
4.0,,EFO_0000616,neoplasm,CHEMBL1789941,RUXOLITINIB,JAK2,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
4.0,,EFO_0000616,neoplasm,CHEMBL2035187,PACRITINIB,JAK2,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2
4.0,,EFO_0002429,polycythemia vera,CHEMBL1795071,RUXOLITINIB PHOSPHATE,JAK2,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1.O=P(O)(O)O
4.0,,EFO_0002429,polycythemia vera,CHEMBL5095049,PACRITINIB CITRATE,JAK2,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1.O=C(O)CC(O)(CC(=O)O)C(=O)O
4.0,,EFO_0002430,primary myelofibrosis,CHEMBL4297216,FEDRATINIB HYDROCHLORIDE,JAK2,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1.Cl.Cl.O
4.0,,EFO_0000685,rheumatoid arthritis,CHEMBL2103743,TOFACITINIB CITRATE,JAK2,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O
4.0,,EFO_0000685,rheumatoid arthritis,CHEMBL4298167,FILGOTINIB MALEATE,JAK2,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1.O=C(O)/C=C\C(=O)O
3.0,"Active, not recruiting",EFO_0000220,acute lymphoblastic leukemia,CHEMBL603469,LESTAURTINIB,JAK2,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O
3.0,"Active, not recruiting",EFO_0000274,atopic eczema,CHEMBL3622821,UPADACITINIB,JAK2,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12
3.0,Completed,EFO_0000384,Crohn's disease,CHEMBL3301607,FILGOTINIB,JAK2,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1
3.0,,EFO_0000540,immune system disease,CHEMBL221959,TOFACITINIB,JAK2,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12
3.0,,EFO_0000540,immune system disease,CHEMBL3137308,PEFICITINIB,JAK2,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2
3.0,Completed,EFO_0002430,primary myelofibrosis,CHEMBL1078178,MOMELOTINIB,JAK2,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1
3.0,Recruiting,HP_0000964,Eczematoid dermatitis,CHEMBL4297507,DELGOCITINIB,JAK2,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2
2.0,Terminated,EFO_0000274,atopic eczema,CHEMBL4594275,GUSACITINIB,JAK2,N#CCC1CCN(c2nc(Nc3ccc(N4CCC(O)CC4)cc3)c3c(=O)[nH]ncc3n2)CC1
2.0,Terminated,EFO_0000384,Crohn's disease,CHEMBL4650343,IZENCITINIB,JAK2,Cc1cc(Nc2cc3ncccc3c(N[C@@H]3C[C@H]4CC[C@@H](C3)N4CCC#N)n2)n[nH]1
2.0,"Active, not recruiting",EFO_0000616,neoplasm,CHEMBL2107823,GANDOTINIB,JAK2,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)n[nH]1
2.0,Completed,EFO_0001378,multiple myeloma,CHEMBL495727,AT-9283,JAK2,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1
1.0,Withdrawn,EFO_0000182,hepatocellular carcinoma,CHEMBL1944698,ZOTIRACICLIB,JAK2,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1
1.0,Terminated,EFO_0000182,hepatocellular carcinoma,CHEMBL1231124,AZD-1480,JAK2,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1
1.0,Completed,EFO_0000685,rheumatoid arthritis,CHEMBL3545241,AC-430,JAK2,Cc1cc(Nc2nc(C(O)c3ccc(F)cc3)nc3ccccc23)n[nH]1
1.0,Terminated,EFO_0000479,essential thrombocythemia,CHEMBL3545328,XL-019,JAK2,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)C1CCCN1
1.0,Completed,EFO_0004610,acute lung injury,CHEMBL4802163,NEZULCITINIB,JAK2,CCc1cc(O)ccc1-c1ccc2c(-c3nc4c([nH]3)C[C@@H](C(=O)N3CC(N(C)C)C3)N(C(C)C)C4)n[nH]c2c1
1.0,Completed,EFO_0002430,primary myelofibrosis,CHEMBL4303389,NS-018,JAK2,C[C@H](Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1
1.0,Terminated,MONDO_0004992,cancer,CHEMBL3545215,BMS-911543,JAK2,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL608533,MIDOSTAURIN,PDGFRA,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
4.0,,EFO_0000616,neoplasm,CHEMBL4204794,AVAPRITINIB,PDGFRA,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1
4.0,,EFO_0000616,neoplasm,CHEMBL4216467,RIPRETINIB,PDGFRA,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21
4.0,,EFO_0000616,neoplasm,CHEMBL1743049,OLARATUMAB,PDGFRA,
4.0,,EFO_0000681,renal cell carcinoma,CHEMBL535,SUNITINIB,PDGFRA,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
4.0,,EFO_0000691,sarcoma,CHEMBL1201733,PAZOPANIB HYDROCHLORIDE,PDGFRA,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl
4.0,,EFO_0000768,idiopathic pulmonary fibrosis,CHEMBL3039504,NINTEDANIB ESYLATE,PDGFRA,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
4.0,,EFO_0000616,neoplasm,CHEMBL1908391,MASITINIB,PDGFRA,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1
4.0,,EFO_0000616,neoplasm,CHEMBL1946170,REGORAFENIB,PDGFRA,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
4.0,,EFO_0000681,renal cell carcinoma,CHEMBL1567,SUNITINIB MALATE,PDGFRA,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O
4.0,,HP_0200042,Skin ulcer,CHEMBL1201556,BECAPLERMIN,PDGFRA,
3.0,Terminated,EFO_0000182,hepatocellular carcinoma,CHEMBL223360,LINIFANIB,PDGFRA,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1
3.0,Terminated,EFO_0000182,hepatocellular carcinoma,CHEMBL274654,ORANTINIB,PDGFRA,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O
3.0,Recruiting,EFO_0000222,acute myeloid leukemia,CHEMBL2105728,CRENOLANIB,PDGFRA,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1
3.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL576982,QUIZARTINIB,PDGFRA,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1
3.0,"Active, not recruiting",EFO_0000349,clear cell renal carcinoma,CHEMBL477772,PAZOPANIB,PDGFRA,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
3.0,Completed,EFO_0000365,colorectal adenocarcinoma,CHEMBL1278146,FAMITINIB,PDGFRA,CCN(CC)CCN1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O
3.0,,EFO_0000616,neoplasm,CHEMBL502835,NINTEDANIB,PDGFRA,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
3.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL491473,CEDIRANIB,PDGFRA,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1
3.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL522892,DOVITINIB,PDGFRA,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1
3.0,Terminated,EFO_0003060,non-small cell lung carcinoma,CHEMBL572881,MOTESANIB,PDGFRA,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21
3.0,Not yet recruiting,EFO_0001361,pulmonary arterial hypertension,CHEMBL4650333,SERALUTINIB,PDGFRA,COc1ccc(-c2cncc(N[C@@H](C)c3cccc(NC(=O)c4cncc(C)c4)c3)n2)cc1OC
3.0,Completed,EFO_0004288,colonic neoplasm,CHEMBL101253,VATALANIB,PDGFRA,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL5314391,XL-999,PDGFRA,CCN1CCC(Nc2ccc3c(c2)/C(=C(\c2cccc(F)c2)c2nc(C)c[nH]2)C(=O)N3)CC1
2.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL2364651,TOVETUMAB,PDGFRA,
2.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL1230609,FORETINIB,PDGFRA,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
2.0,Completed,EFO_0000702,small cell lung carcinoma,CHEMBL2103851,AMUVATINIB,PDGFRA,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1
2.0,Terminated,EFO_0001365,age-related macular degeneration,CHEMBL3545401,X-82,PDGFRA,
2.0,Completed,EFO_0003869,breast neoplasm,CHEMBL1721885,SU-014813,PDGFRA,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1
2.0,Completed,EFO_0002618,pancreatic carcinoma,CHEMBL52885,ENMD-981693,PDGFRA,Cn1cc(C2=C(c3cn(C)c4cc([N+](=O)[O-])ccc34)C(=O)NC2=O)c2ccccc21
2.0,Terminated,MONDO_0004992,cancer,CHEMBL1980297,ILORASERTIB,PDGFRA,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12
2.0,Completed,MONDO_0011719,gastrointestinal stromal tumor,CHEMBL3545402,XL-820,PDGFRA,
1.0,Completed,EFO_0000616,neoplasm,CHEMBL2180604,TAK-593,PDGFRA,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1
4.0,Completed,EFO_0000224,acute promyelocytic leukemia,CHEMBL38,TRETINOIN,RARA,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
4.0,Unknown status,EFO_0000676,psoriasis,CHEMBL1131,ACITRETIN,RARA,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C
4.0,,EFO_0000676,psoriasis,CHEMBL1657,TAZAROTENE,RARA,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
4.0,,EFO_0000558,Kaposi's sarcoma,CHEMBL705,ALITRETINOIN,RARA,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
4.0,,EFO_0000676,psoriasis,CHEMBL464,ETRETINATE,RARA,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C
4.0,,EFO_0003894,acne,CHEMBL1265,ADAPALENE,RARA,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2
4.0,,EFO_0003894,acne,CHEMBL547,ISOTRETINOIN,RARA,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
3.0,Recruiting,EFO_0000198,myelodysplastic syndrome,CHEMBL25202,TAMIBAROTENE,RARA,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21
2.0,Withdrawn,EFO_0000224,acute promyelocytic leukemia,CHEMBL107430,NRX195183,RARA,CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)O)c(F)c1)c(O)c2Cl
3.0,"Active, not recruiting",EFO_0000222,acute myeloid leukemia,CHEMBL3833386,GALINPEPIMUT-S,WT1,
3.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL4297235,OMBIPEPIMUT-S,WT1,
4.0,,EFO_0000095,chronic lymphocytic leukemia,CHEMBL1096882,FLUDARABINE PHOSPHATE,POLA2,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
