chembl_id,drug_name,smiles,max_phase,evidence_types,linked_genes,linked_pathways,linked_moas,n_protein_links,n_pathway_links,n_moa_links,n_known_links,n_records,admet_score,has_admet,solubility_score,logP_score,pampa_score,pgp_score,herg_score,ames_score,cyp_score,mechanistic_raw,mechanistic_score,admet_score_filled,overall_score
CHEMBL2107856,IMETELSTAT,,3.0,pathway;protein,TERT,R-HSA-171319;R-HSA-201722;R-HSA-9825895,,1,3,0,0,4,,False,,,0.5,0.5,0.5,0.5,0.5,2.5,0.01290322580628512,0.6112125,0.1923960080643996
CHEMBL2108702,IMETELSTAT SODIUM,,2.0,pathway;protein,TERT,R-HSA-171319;R-HSA-201722;R-HSA-9825895,,1,3,0,0,4,,False,,,0.5,0.5,0.5,0.5,0.5,2.5,0.01290322580628512,0.6112125,0.1923960080643996
CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],,moa,,,Glucocorticoid receptor agonist,0,0,1,0,1,0.6251,True,0.688,0.0,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.6251,0.19204612903219978
CHEMBL1200762,BETAMETHASONE SODIUM PHOSPHATE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],,moa,,,Glucocorticoid receptor agonist,0,0,1,0,1,0.6251,True,0.688,0.0,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.6251,0.19204612903219978
CHEMBL1773,CAPECITABINE,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,,moa,,,DNA inhibitor | RNA inhibitor,0,0,1,0,1,0.623605,True,0.398,0.5650499999999998,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.623605,0.19159762903219976
CHEMBL2107831,LUSUTROMBOPAG,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,4.0,pathway;protein,MPL,R-HSA-76009,,1,1,0,0,2,0.6375000000000001,True,0.0,0.0,1.0,1.0,1.0,1.0,0.375,1.5,0.0,0.6375000000000001,0.19125
CHEMBL3948730,UMBRALISIB,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,4.0,pathway,ABL1,R-HSA-2029482;R-HSA-428890;R-HSA-525793;R-HSA-5663213;R-HSA-5685938;R-HSA-5693565;R-HSA-69231;R-HSA-8939236;R-HSA-8940973;R-HSA-9664422;R-HSA-983231;R-HSA-9841922;R-HSA-9860927,,0,26,0,0,26,0.2875,True,0.0,0.0,0.5,0.0,1.0,0.0,0.375,13.0,0.14838709677227888,0.2875,0.1901209677405952
CHEMBL538867,PATIDEGIB,CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@H](NS(C)(=O)=O)CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,,moa,,,Smoothened homolog antagonist,0,0,1,0,1,0.6185799999999999,True,0.03399999999999999,0.3677999999999988,0.5,1.0,1.0,1.0,0.75,2.0,0.00645161290314256,0.6185799999999999,0.19009012903219974
CHEMBL1200909,PREDNISOLONE TEBUTATE,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,,moa,,,Glucocorticoid receptor agonist,0,0,1,0,1,0.6183825,True,0.15999999999999998,0.7388249999999994,0.5,1.0,0.5,1.0,0.875,2.0,0.00645161290314256,0.6183825,0.19003087903219976
CHEMBL2218878,TRIMETREXATE GLUCURONATE,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC.O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,,moa,,,Dihydrofolate reductase inhibitor,0,0,1,0,1,0.6180855000000001,True,0.514,0.2778550000000005,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.6180855000000001,0.1899417790321998
CHEMBL2111086,CANFOSFAMIDE,N[C@@H](CCC(=O)N[C@@H](CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)N[C@@H](C(=O)O)c1ccccc1)C(=O)O,,moa,,,DNA disrupting agent,0,0,1,0,1,0.6176025,True,1.0,0.8010250000000003,0.0,1.0,1.0,0.0,0.875,2.0,0.00645161290314256,0.6176025,0.1897968790321998
CHEMBL1201891,DEFLAZACORT,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,,moa,,,Glucocorticoid receptor agonist,0,0,1,0,1,0.6175200000000001,True,0.40800000000000003,0.9842,0.0,0.5,1.0,1.0,0.875,2.0,0.00645161290314256,0.6175200000000001,0.18977212903219978
CHEMBL1237054,PLICAMYCIN,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@@H]2C[C@@H](O)[C@@H](O[C@@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,,moa,,,DNA inhibitor,0,0,1,0,1,0.6163680000000004,True,0.488,0.31268000000000273,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.6163680000000004,0.1894265290321999
CHEMBL1201752,IXABEPILONE,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,,moa,,,Tubulin inhibitor,0,0,1,0,1,0.6163369999999999,True,0.588,0.6123699999999994,0.0,1.0,1.0,1.0,0.375,2.0,0.00645161290314256,0.6163369999999999,0.18941722903219974
CHEMBL4594401,RAFUTROMBOPAG,CC1=NN(c2ccc3c(c2)CCCC3)C(=O)/C1=N\Nc1cccc(-c2ccc(C(=O)O)o2)c1O,3.0,pathway;protein,MPL,R-HSA-76009,,1,1,0,0,2,0.6313049999999999,True,0.33399999999999996,0.520049999999999,1.0,1.0,1.0,0.0,0.625,1.5,0.0,0.6313049999999999,0.18939149999999996
CHEMBL5095033,IBCASERTIB,COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccccc5N)cccc4c3)ccnc2c1,3.0,moa;pathway;protein,KDR,R-HSA-194306;R-HSA-195399;R-HSA-216083;R-HSA-4420097;R-HSA-5218921;R-HSA-9673768;R-HSA-9856530,Vascular endothelial growth factor receptor inhibitor,1,14,1,0,16,0.3744149999999999,True,0.0,0.11914999999999898,1.0,0.0,1.0,0.0,0.125,10.0,0.10967741935342351,0.3744149999999999,0.18909869354739642
CHEMBL847,OXAMNIQUINE,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,,moa,,,DNA inhibitor,0,0,1,0,1,0.6147950000000001,True,0.6599999999999999,0.82795,0.5,1.0,1.0,0.0,0.5,2.0,0.00645161290314256,0.6147950000000001,0.1889546290321998
CHEMBL1200495,HYDROCORTISONE SODIUM SUCCINATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-].[Na+],,moa,,,Glucocorticoid receptor agonist,0,0,1,0,1,0.6147,True,0.636,0.0,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.6147,0.18892612903219977
CHEMBL3833344,GANCOTAMAB,,2.0,pathway,TOP2A,R-HSA-1362277;R-HSA-4615885,,0,4,0,0,4,,False,,,0.5,0.5,0.5,0.5,0.5,2.0,0.00645161290314256,0.6112125,0.1878798790321998
CHEMBL5314346,VERTEPORFIN,,,moa,,,DNA inhibitor,0,0,1,0,1,,False,,,0.5,0.5,0.5,0.5,0.5,2.0,0.00645161290314256,0.6112125,0.1878798790321998
CHEMBL1351,CARBOPLATIN,,,moa,,,DNA inhibitor,0,0,1,0,1,,False,,,0.5,0.5,0.5,0.5,0.5,2.0,0.00645161290314256,0.6112125,0.1878798790321998
CHEMBL1201481,PORFIMER SODIUM,,,moa,,,DNA inhibitor,0,0,1,0,1,,False,,,0.5,0.5,0.5,0.5,0.5,2.0,0.00645161290314256,0.6112125,0.1878798790321998
CHEMBL1201463,CODEINE POLISTIREX,,,moa,,,Opioid receptors; mu/kappa/delta agonist,0,0,1,0,1,,False,,,0.5,0.5,0.5,0.5,0.5,2.0,0.00645161290314256,0.6112125,0.1878798790321998
CHEMBL3545236,BPI-9016,,1.0,pathway;protein,AXL,R-HSA-4420097,,1,2,0,0,3,,False,,,0.5,0.5,0.5,0.5,0.5,2.0,0.00645161290314256,0.6112125,0.1878798790321998
CHEMBL414804,OXALIPLATIN,,,moa,,,DNA inhibitor,0,0,1,0,1,,False,,,0.5,0.5,0.5,0.5,0.5,2.0,0.00645161290314256,0.6112125,0.1878798790321998
CHEMBL1448,NICLOSAMIDE,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,,moa,,,DNA inhibitor,0,0,1,0,1,0.6112125,True,0.22599999999999998,0.6601249999999997,1.0,1.0,1.0,0.0,0.5,2.0,0.00645161290314256,0.6112125,0.1878798790321998
CHEMBL3544910,MOTEXAFIN GADOLINIUM,,,moa,,,Ribonucleoside-diphosphate reductase RR1 inhibitor,0,0,1,0,1,,False,,,0.5,0.5,0.5,0.5,0.5,2.0,0.00645161290314256,0.6112125,0.1878798790321998
CHEMBL1200983,GALLIUM NITRATE,,,moa,,,Ribonucleoside-diphosphate reductase RR1 inhibitor,0,0,1,0,1,,False,,,0.5,0.5,0.5,0.5,0.5,2.0,0.00645161290314256,0.6112125,0.1878798790321998
CHEMBL1201470,HYDROCODONE POLISTIREX,,,moa,,,Opioid receptors; mu/kappa/delta agonist,0,0,1,0,1,,False,,,0.5,0.5,0.5,0.5,0.5,2.0,0.00645161290314256,0.6112125,0.1878798790321998
CHEMBL11359,CISPLATIN,,,moa,,,DNA inhibitor,0,0,1,0,1,,False,,,0.5,0.5,0.5,0.5,0.5,2.0,0.00645161290314256,0.6112125,0.1878798790321998
CHEMBL1201748,CABAZITAXEL,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,,moa,,,Tubulin inhibitor,0,0,1,0,1,0.6108049999999999,True,0.0,0.48304999999999887,1.0,0.0,1.0,1.0,0.625,2.0,0.00645161290314256,0.6108049999999999,0.18775762903219975
CHEMBL1201093,METHYL AMINOLEVULINATE HYDROCHLORIDE,COC(=O)CCC(=O)CN.Cl,,moa,,,DNA inhibitor,0,0,1,0,1,0.6097300000000001,True,1.0,0.34729999999999994,0.0,0.0,1.0,1.0,0.75,2.0,0.00645161290314256,0.6097300000000001,0.1874351290321998
CHEMBL1201001,MECHLORETHAMINE HYDROCHLORIDE,CN(CCCl)CCCl.Cl,,moa,,,DNA inhibitor,0,0,1,0,1,0.6079400000000001,True,1.0,0.8294,0.0,1.0,1.0,0.0,0.75,2.0,0.00645161290314256,0.6079400000000001,0.18689812903219982
CHEMBL3707446,RIVIPANSEL,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](NC(=O)c3cc(=O)[nH]c(=O)[nH]3)C[C@@H](C(=O)NCCNC(=O)COCCOCC(=O)Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)C[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H](CC3CCCCC3)C(=O)O)[C@H]2OC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@@H]1O,,moa,,,Selectin E antagonist,0,0,1,0,1,0.6079,True,0.602,0.0,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.6079,0.18688612903219978
CHEMBL1683,HYDROCORTISONE BUTYRATE,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,,moa,,,Glucocorticoid receptor agonist,0,0,1,0,1,0.606085,True,0.17200000000000007,0.8418499999999995,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.606085,0.18634162903219978
CHEMBL3545308,ROCILETINIB,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,,moa,,,Epidermal growth factor receptor erbB1 inhibitor,0,0,1,0,1,0.6053949999999999,True,0.0,0.42894999999999905,1.0,0.0,1.0,1.0,0.625,2.0,0.00645161290314256,0.6053949999999999,0.18613462903219974
CHEMBL1413,CICLOPIROX,Cc1cc(C2CCCCC2)n(O)c(=O)c1,,moa,,,Iron chelating agent,0,0,1,0,1,0.6039429999999999,True,0.6519999999999999,0.9854299999999998,0.5,0.5,0.0,1.0,0.75,2.0,0.00645161290314256,0.6039429999999999,0.18569902903219973
CHEMBL2364605,CEBRANOPADOL,CN(C)[C@]1(c2ccccc2)CC[C@]2(CC1)OCCc1c3cc(F)ccc3[nH]c12,,moa,,,Opioid receptors; mu/kappa/delta agonist,0,0,1,0,1,0.6036475,True,0.09399999999999994,0.34847499999999876,0.5,1.0,1.0,1.0,0.5,2.0,0.00645161290314256,0.6036475,0.18561037903219976
CHEMBL2110725,VINFLUNINE,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,,moa,,,Tubulin inhibitor,0,0,1,0,1,0.6032324999999998,True,0.025999999999999978,0.35532499999999856,1.0,0.0,1.0,1.0,0.625,2.0,0.00645161290314256,0.6032324999999998,0.18548587903219974
CHEMBL1200732,AMCINONIDE,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,,moa,,,Glucocorticoid receptor agonist,0,0,1,0,1,0.601505,True,0.19800000000000004,0.7440499999999994,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.601505,0.18496762903219977
CHEMBL1475,TRIOXSALEN,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,,moa,,,DNA inhibitor,0,0,1,0,1,0.5997885,True,0.18200000000000002,0.7588849999999994,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.5997885,0.18445267903219975
CHEMBL260046,EVOFOSFAMIDE,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],,moa,,,DNA inhibitor,0,0,1,0,1,0.5989500000000001,True,0.942,0.8554999999999999,0.0,1.0,1.0,0.0,0.75,2.0,0.00645161290314256,0.5989500000000001,0.1842011290321998
CHEMBL4802239,MOBOCERTINIB SUCCINATE,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.O=C(O)CCC(=O)O,,moa,,,Epidermal growth factor receptor erbB1 inhibitor,0,0,1,0,1,0.59793,True,0.366,0.3722999999999992,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.59793,0.18389512903219976
CHEMBL2205807,ABAMETAPIR,Cc1ccc(-c2ccc(C)cn2)nc1,,moa,,,Iron sequestering agent,0,0,1,0,1,0.5976890000000001,True,0.8960000000000001,0.9348899999999998,0.0,1.0,1.0,0.0,0.75,2.0,0.00645161290314256,0.5976890000000001,0.18382282903219982
CHEMBL1024,IFOSFAMIDE,O=P1(NCCCl)OCCCN1CCCl,,moa,,,DNA inhibitor,0,0,1,0,1,0.5972,True,0.938,0.846,0.0,1.0,1.0,0.0,0.75,2.0,0.00645161290314256,0.5972,0.18367612903219976
CHEMBL481958,AMRUBICIN HYDROCHLORIDE,CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O.Cl,3.0,moa;pathway,TOP2A,R-HSA-1362277;R-HSA-4615885,DNA topoisomerase II alpha inhibitor,0,4,1,0,5,0.53654,True,0.6759999999999999,0.6383999999999999,0.0,1.0,1.0,0.0,0.875,4.0,0.032258064515712795,0.53654,0.18354264516099894
CHEMBL4297764,HETROMBOPAG OLAMINE,,3.0,pathway;protein,MPL,R-HSA-76009,,1,1,0,0,2,,False,,,0.5,0.5,0.5,0.5,0.5,1.5,0.0,0.6112125,0.18336375000000002
CHEMBL1201832,ROMIPLOSTIM,,4.0,pathway;protein,MPL,R-HSA-76009,,1,1,0,0,2,,False,,,0.5,0.5,0.5,0.5,0.5,1.5,0.0,0.6112125,0.18336375000000002
CHEMBL869,NITROFURAZONE,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,,moa,,,DNA inhibitor,0,0,1,0,1,0.59325,True,0.63,0.4225,0.5,1.0,1.0,0.0,0.75,2.0,0.00645161290314256,0.59325,0.1824911290321998
CHEMBL1130,DOXIFLURIDINE,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,,moa,,,DNA disrupting agent,0,0,1,0,1,0.5925,True,0.9,0.0,0.0,1.0,0.5,1.0,0.875,2.0,0.00645161290314256,0.5925,0.18226612903219977
CHEMBL427,MECHLORETHAMINE,CN(CCCl)CCCl,,moa,,,DNA inhibitor,0,0,1,0,1,0.592195,True,0.974,0.72395,0.0,1.0,1.0,0.0,0.75,2.0,0.00645161290314256,0.592195,0.18217462903219978
CHEMBL1103,FURAZOLIDONE,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,,moa,,,DNA inhibitor,0,0,1,0,1,0.5915475,True,0.5860000000000001,0.618475,0.5,1.0,1.0,0.0,0.625,2.0,0.00645161290314256,0.5915475,0.18198037903219977
CHEMBL1501,FLUOCINONIDE,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,,moa,,,Glucocorticoid receptor agonist,0,0,1,0,1,0.59016,True,0.06799999999999998,0.8905999999999996,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.59016,0.1815641290321998
CHEMBL1200869,METRONIDAZOLE HYDROCHLORIDE,Cc1ncc([N+](=O)[O-])n1CCO.Cl,,moa,,,DNA inhibitor,0,0,1,0,1,0.5878455,True,1.0,0.503455,0.0,1.0,1.0,0.0,0.875,2.0,0.00645161290314256,0.5878455,0.18086977903219978
CHEMBL6067642,CODEINE PHOSPHATE,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O.O=P(O)(O)O.O=P(O)(O)O,,moa,,,Opioid receptors; mu/kappa/delta agonist,0,0,1,0,1,0.5866075000000001,True,0.768,0.4550750000000001,0.5,1.0,0.0,1.0,0.375,2.0,0.00645161290314256,0.5866075000000001,0.18049837903219978
CHEMBL2107818,ALDOXORUBICIN,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(CO)=N/NC(=O)CCCCCN1C(=O)C=CC1=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,3.0,moa;pathway,TOP2A,R-HSA-1362277;R-HSA-4615885,DNA topoisomerase II alpha inhibitor,0,4,1,0,5,0.523545,True,0.19399999999999995,0.4724500000000005,0.5,1.0,1.0,0.0,0.875,4.0,0.032258064515712795,0.523545,0.17964414516099894
CHEMBL2348780,VAMOROLONE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,,moa,,,Glucocorticoid receptor agonist,0,0,1,0,1,0.5831775,True,0.51,0.9367749999999998,0.0,0.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.5831775,0.17946937903219978
CHEMBL1201000,NITROFURANTOIN SODIUM,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)[N-]1.[Na+],,moa,,,DNA inhibitor,0,0,1,0,1,0.5791000000000001,True,0.708,0.0,0.5,1.0,1.0,0.0,0.875,2.0,0.00645161290314256,0.5791000000000001,0.1782461290321998
CHEMBL1200975,CLOCORTOLONE PIVALATE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,,moa,,,Glucocorticoid receptor agonist,0,0,1,0,1,0.5783225,True,0.21600000000000003,0.476224999999999,0.5,0.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.5783225,0.17801287903219976
CHEMBL572284,OMBRABULIN,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO,,moa,,,Tubulin inhibitor,0,0,1,0,1,0.5781375,True,0.37200000000000005,0.912375,0.0,1.0,1.0,0.5,0.875,2.0,0.00645161290314256,0.5781375,0.17795737903219977
CHEMBL1200562,HYDROCORTISONE VALERATE,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,,moa,,,Glucocorticoid receptor agonist,0,0,1,0,1,0.5779325,True,0.08000000000000007,0.7443249999999995,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.5779325,0.17789587903219975
CHEMBL50882,TIRAPAZAMINE,Nc1n[n+]([O-])c2ccccc2[n+]1[O-],,moa,,,DNA disrupting agent,0,0,1,0,1,0.5770949999999999,True,1.0,0.1459499999999999,0.0,1.0,1.0,0.5,0.375,2.0,0.00645161290314256,0.5770949999999999,0.17764462903219974
CHEMBL1200794,OXYMORPHONE HYDROCHLORIDE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,,moa,,,Opioid receptors; mu/kappa/delta agonist,0,0,1,0,1,0.5736749999999999,True,0.9099999999999999,0.66675,0.0,1.0,0.0,1.0,0.75,2.0,0.00645161290314256,0.5736749999999999,0.17661862903219974
CHEMBL1200863,MELPHALAN HYDROCHLORIDE,Cl.N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,,moa,,,DNA inhibitor,0,0,1,0,1,0.5708700000000001,True,0.686,0.9617,0.0,1.0,1.0,0.0,0.875,2.0,0.00645161290314256,0.5708700000000001,0.1757771290321998
CHEMBL513,CARMUSTINE,O=NN(CCCl)C(=O)NCCCl,,moa,,,DNA inhibitor | RNA inhibitor,0,0,1,0,1,0.567925,True,0.82,0.66425,0.0,1.0,1.0,0.0,0.875,2.0,0.00645161290314256,0.567925,0.17489362903219977
CHEMBL3647420,PYROTINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,,moa,,,Epidermal growth factor receptor erbB1 inhibitor,0,0,1,0,1,0.5634729999999999,True,0.18800000000000008,0.008729999999998572,1.0,1.0,0.0,1.0,0.75,2.0,0.00645161290314256,0.5634729999999999,0.17355802903219975
CHEMBL180022,NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,,moa,,,Epidermal growth factor receptor erbB1 inhibitor,0,0,1,0,1,0.562688,True,0.18000000000000008,0.14187999999999867,1.0,1.0,0.0,1.0,0.625,2.0,0.00645161290314256,0.562688,0.17332252903219977
CHEMBL498847,SECNIDAZOLE,Cc1ncc([N+](=O)[O-])n1CC(C)O,,moa,,,DNA inhibitor,0,0,1,0,1,0.562013,True,1.0,0.49512999999999996,0.0,1.0,1.0,0.0,0.625,2.0,0.00645161290314256,0.562013,0.17312002903219978
CHEMBL1201746,PRALATREXATE,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,moa,,,Dihydrofolate reductase inhibitor,0,0,1,0,1,0.5603400000000001,True,0.053999999999999916,0.6204000000000001,0.0,1.0,1.0,1.0,0.875,2.0,0.00645161290314256,0.5603400000000001,0.17261812903219978
CHEMBL1186894,AMRUBICIN,CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O,3.0,moa;pathway,TOP2A,R-HSA-1362277;R-HSA-4615885,DNA topoisomerase II alpha inhibitor,0,4,1,0,5,0.4999950000000001,True,0.546,0.5329499999999999,0.0,1.0,1.0,0.0,0.875,4.0,0.032258064515712795,0.4999950000000001,0.17257914516099895
CHEMBL107430,NRX195183,CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)O)c(F)c1)c(O)c2Cl,2.0,pathway;protein,RARA,R-HSA-383280;R-HSA-4090294;R-HSA-5362517;R-HSA-5617472;R-HSA-9616222;R-HSA-9839394,,1,12,0,0,13,0.4094174999999999,True,0.0,0.2191749999999988,0.0,1.0,1.0,0.5,0.625,7.0,0.07096774193456816,0.4094174999999999,0.17250266935419767
CHEMBL685,MEBENDAZOLE,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,,moa,,,Tubulin inhibitor,0,0,1,0,1,0.559795,True,0.358,0.8819499999999998,0.5,1.0,1.0,0.0,0.5,2.0,0.00645161290314256,0.559795,0.1724546290321998
CHEMBL2105681,SAPACITABINE,CCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2C#N)c(=O)n1,,moa,,,DNA inhibitor,0,0,1,0,1,0.554863,True,0.15600000000000006,0.6116299999999995,0.0,1.0,1.0,1.0,0.625,2.0,0.00645161290314256,0.554863,0.17097502903219977
CHEMBL2107313,BECATECARIN,CCN(CC)CCN1C(=O)c2c(c3c4cccc(Cl)c4n([C@@H]4O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]4O)c3c3[nH]c4c(Cl)cccc4c23)C1=O,3.0,moa;pathway,TOP2A,R-HSA-1362277;R-HSA-4615885,DNA topoisomerase II inhibitor,0,4,1,0,5,0.4924974999999999,True,0.0,0.5499749999999992,0.0,1.0,1.0,1.0,0.375,4.0,0.032258064515712795,0.4924974999999999,0.17032989516099892
