phase,status,disease_id,disease_name,chembl_id,drug_name,gene_symbol,smiles
3.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL576982,QUIZARTINIB,RET,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1
3.0,Terminated,EFO_0003060,non-small cell lung carcinoma,CHEMBL572881,MOTESANIB,RET,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21
2.0,Completed,EFO_0000555,irritable bowel syndrome,CHEMBL4650296,BOS-589,RET,
1.0,Completed,EFO_0000616,neoplasm,CHEMBL2029988,CEP-32496,RET,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC
4.0,,EFO_0000224,acute promyelocytic leukemia,CHEMBL38,TRETINOIN,RARG,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
4.0,,EFO_0000616,neoplasm,CHEMBL705,ALITRETINOIN,RARG,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
4.0,"Active, not recruiting",EFO_0000676,psoriasis,CHEMBL1131,ACITRETIN,RARG,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C
4.0,Completed,EFO_0000676,psoriasis,CHEMBL1657,TAZAROTENE,RARG,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
4.0,,EFO_0000676,psoriasis,CHEMBL464,ETRETINATE,RARG,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C
4.0,,EFO_0003894,acne,CHEMBL1265,ADAPALENE,RARG,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2
4.0,,EFO_0003894,acne,CHEMBL3707313,TRIFAROTENE,RARG,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1
4.0,,EFO_0003894,acne,CHEMBL547,ISOTRETINOIN,RARG,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1
4.0,,MONDO_0007606,fibrodysplasia ossificans progressiva,CHEMBL2105648,PALOVAROTENE,RARG,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1421,DASATINIB ANHYDROUS,ABL1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL2105708,PONATINIB HYDROCHLORIDE,ABL1,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12.Cl
4.0,,EFO_0000339,chronic myelogenous leukemia,CHEMBL2095206,BOSUTINIB MONOHYDRATE,ABL1,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl.O
4.0,,EFO_0000339,chronic myelogenous leukemia,CHEMBL4297220,ASCIMINIB HYDROCHLORIDE,ABL1,Cl.O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1
4.0,,EFO_0000339,chronic myelogenous leukemia,CHEMBL1201740,NILOTINIB HYDROCHLORIDE MONOHYDRATE,ABL1,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1.Cl.O
4.0,,EFO_0000339,chronic myelogenous leukemia,CHEMBL1642,IMATINIB MESYLATE,ABL1,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
4.0,,EFO_0000616,neoplasm,CHEMBL4208229,ASCIMINIB,ABL1,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1
4.0,,EFO_0000616,neoplasm,CHEMBL1946170,REGORAFENIB,ABL1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
4.0,,EFO_0000616,neoplasm,CHEMBL3948730,UMBRALISIB,ABL1,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F
4.0,,EFO_1000630,marginal zone B-cell lymphoma,CHEMBL3989869,UMBRALISIB TOSYLATE,ABL1,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F.Cc1ccc(S(=O)(=O)O)cc1
3.0,"Active, not recruiting",EFO_0000220,acute lymphoblastic leukemia,CHEMBL1171837,PONATINIB,ABL1,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
3.0,Recruiting,EFO_0000209,T-cell acute lymphoblastic leukemia,CHEMBL941,IMATINIB,ABL1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
3.0,Recruiting,EFO_0000220,acute lymphoblastic leukemia,CHEMBL2316582,OLVEREMBATINIB,ABL1,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1
3.0,Recruiting,EFO_0000220,acute lymphoblastic leukemia,CHEMBL3545413,FLUMATINIB,ABL1,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1
3.0,Recruiting,EFO_0000222,acute myeloid leukemia,CHEMBL3678958,RUSERONTINIB,ABL1,CC(C)n1c(Nc2cccnc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21
3.0,Completed,EFO_0000339,chronic myelogenous leukemia,CHEMBL255863,NILOTINIB,ABL1,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
3.0,Not yet recruiting,EFO_0000339,chronic myelogenous leukemia,CHEMBL288441,BOSUTINIB,ABL1,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
3.0,"Active, not recruiting",EFO_0000339,chronic myelogenous leukemia,CHEMBL4297524,RADOTINIB,ABL1,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1
2.0,Completed,EFO_0000095,chronic lymphocytic leukemia,CHEMBL206834,BAFETINIB,ABL1,Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1
2.0,Terminated,EFO_0000365,colorectal adenocarcinoma,CHEMBL217092,SARACATINIB,ABL1,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1
2.0,Completed,EFO_0001378,multiple myeloma,CHEMBL495727,AT-9283,ABL1,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1
2.0,"Active, not recruiting",MONDO_0005180,Parkinson disease,CHEMBL4130229,VODOBATINIB,ABL1,Cc1ccc(C(=O)NNC(=O)c2c(C)cccc2Cl)cc1C#Cc1cnc2ccccc2c1
1.0,Terminated,EFO_0000220,acute lymphoblastic leukemia,CHEMBL3545085,XL-228,ABL1,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1
1.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL1908397,KW-2449,ABL1,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1
1.0,Terminated,EFO_0000304,breast adenocarcinoma,CHEMBL1738757,REBASTINIB,ABL1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1
1.0,Terminated,EFO_0000616,neoplasm,CHEMBL5314408,AZD-0424,ABL1,CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4c(Cl)cnc5c4OCO5)ncnc3c2)CC1
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL3301603,GILTERITINIB FUMARATE,AXL,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O
4.0,,EFO_0000616,neoplasm,CHEMBL3301622,GILTERITINIB,AXL,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1
2.0,Completed,EFO_0000571,lung adenocarcinoma,CHEMBL3809489,BEMCENTINIB,AXL,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2
2.0,Terminated,EFO_0003060,non-small cell lung carcinoma,CHEMBL3984441,NINGETINIB,AXL,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OCC(C)(C)O)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C
1.0,Completed,EFO_0000616,neoplasm,CHEMBL3545236,BPI-9016,AXL,
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL3989958,IVOSIDENIB,IDH1,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL4297610,OLUTASIDENIB,IDH1,C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O
3.0,"Active, not recruiting",EFO_1000453,Paraganglioma,CHEMBL4279047,VORASIDENIB,IDH1,C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F
2.0,Withdrawn,EFO_1000453,Paraganglioma,CHEMBL4167360,IDH305,IDH1,Cc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3[C@@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1
2.0,Recruiting,EFO_1000453,Paraganglioma,CHEMBL4651002,SAFUSIDENIB,IDH1,Cc1cn(C(=O)c2c(-c3c(Cl)cc(Cl)cc3Cl)noc2C(C)(C)F)c2cccc(/C=C/C(=O)O)c12
2.0,"Active, not recruiting",MONDO_0021639,grade II glioma,CHEMBL4650282,DS-1001B,IDH1,CC(C)(C)N.Cc1cn(C(=O)c2c(-c3c(Cl)cc(Cl)cc3Cl)noc2C(C)(C)F)c2cccc(/C=C/C(=O)O)c12
1.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL4206033,BAY1436032,IDH1,C[C@H]1C[C@@H](n2c(Nc3ccc(OC(F)(F)F)cc3)nc3cc(CCC(=O)O)ccc32)CC(C)(C)C1
4.0,,EFO_0000095,chronic lymphocytic leukemia,CHEMBL1096882,FLUDARABINE PHOSPHATE,POLA1,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1750,CLOFARABINE,POLA1,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL803,CYTARABINE,POLA1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
4.0,,EFO_0000305,breast carcinoma,CHEMBL1637,GEMCITABINE HYDROCHLORIDE,POLA1,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
4.0,,EFO_0000616,neoplasm,CHEMBL888,GEMCITABINE,POLA1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL359164,TROXACITABINE,POLA1,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1
2.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL4297599,ASPACYTARABINE,POLA1,N[C@@H](CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)C(=O)O
4.0,,EFO_0000616,neoplasm,CHEMBL1946170,REGORAFENIB,RAF1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
4.0,,EFO_0002892,thyroid carcinoma,CHEMBL1200485,SORAFENIB TOSYLATE,RAF1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1
3.0,"Active, not recruiting",EFO_0000182,hepatocellular carcinoma,CHEMBL1336,SORAFENIB,RAF1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
3.0,Recruiting,EFO_0000756,melanoma,CHEMBL4583691,NAPORAFENIB,RAF1,Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(OCCO)nc(N2CCOCC2)c1
3.0,Recruiting,MONDO_0021637,low grade glioma,CHEMBL3348923,TOVORAFENIB,RAF1,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1
2.0,Recruiting,EFO_0000616,neoplasm,CHEMBL3977543,BELVARAFENIB,RAF1,Cc1ccc2c(Nc3cccc(Cl)c3F)nccc2c1NC(=O)c1csc2c(N)ncnc12
1.0,Completed,EFO_0000616,neoplasm,CHEMBL5314407,ARQ-736,RAF1,Cn1ccc(S(=O)(=O)N2CCC[C@@H](Nc3nccc(-c4c(-c5cccc(OCOP(=O)([O-])[O-])c5)nc5occn45)n3)C2)n1.[Na+].[Na+]
1.0,Completed,EFO_0000616,neoplasm,CHEMBL5316167,ARQ-736 FREE ACID,RAF1,Cn1ccc(S(=O)(=O)N2CCC[C@@H](Nc3nccc(-c4c(-c5cccc(OCOP(=O)(O)O)c5)nc5occn45)n3)C2)n1
1.0,Completed,EFO_0000641,papillary thyroid carcinoma,CHEMBL3545027,XL-281,RAF1,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)ccc2[nH]1
1.0,Terminated,EFO_0000756,melanoma,CHEMBL3577124,LY-3009120,RAF1,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1
4.0,,EFO_0000616,neoplasm,CHEMBL3301612,ENCORAFENIB,BRAF,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1
4.0,Completed,EFO_0000616,neoplasm,CHEMBL1229517,VEMURAFENIB,BRAF,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F
4.0,,EFO_0000616,neoplasm,CHEMBL1946170,REGORAFENIB,BRAF,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
4.0,,EFO_0000756,melanoma,CHEMBL2105729,DABRAFENIB MESYLATE,BRAF,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1.CS(=O)(=O)O
4.0,,EFO_0000616,neoplasm,CHEMBL2028663,DABRAFENIB,BRAF,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1
4.0,,EFO_0002892,thyroid carcinoma,CHEMBL1200485,SORAFENIB TOSYLATE,BRAF,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1
3.0,"Active, not recruiting",EFO_0000182,hepatocellular carcinoma,CHEMBL1336,SORAFENIB,BRAF,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
3.0,Recruiting,EFO_0000756,melanoma,CHEMBL4583691,NAPORAFENIB,BRAF,Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(OCCO)nc(N2CCOCC2)c1
3.0,Recruiting,MONDO_0021637,low grade glioma,CHEMBL3348923,TOVORAFENIB,BRAF,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1
2.0,Recruiting,EFO_0000616,neoplasm,CHEMBL3977543,BELVARAFENIB,BRAF,Cc1ccc2c(Nc3cccc(Cl)c3F)nccc2c1NC(=O)c1csc2c(N)ncnc12
2.0,Recruiting,MONDO_0004992,cancer,CHEMBL4303729,PLIXORAFENIB,BRAF,O=C(c1c(F)ccc(NS(=O)(=O)N2CC[C@@H](F)C2)c1F)c1c[nH]c2ncc(-c3cnc(C4CC4)nc3)cc12
1.0,Recruiting,EFO_0000616,neoplasm,CHEMBL4209157,LIFIRAFENIB,BRAF,O=C1CCc2c(Oc3ccc4c(c3)[C@@H]3[C@H](O4)[C@H]3c3nc4cc(C(F)(F)F)ccc4[nH]3)ccnc2N1
1.0,Completed,EFO_0000616,neoplasm,CHEMBL5314407,ARQ-736,BRAF,Cn1ccc(S(=O)(=O)N2CCC[C@@H](Nc3nccc(-c4c(-c5cccc(OCOP(=O)([O-])[O-])c5)nc5occn45)n3)C2)n1.[Na+].[Na+]
1.0,Completed,EFO_0000616,neoplasm,CHEMBL5316167,ARQ-736 FREE ACID,BRAF,Cn1ccc(S(=O)(=O)N2CCC[C@@H](Nc3nccc(-c4c(-c5cccc(OCOP(=O)(O)O)c5)nc5occn45)n3)C2)n1
1.0,Completed,EFO_0000616,neoplasm,CHEMBL2029988,CEP-32496,BRAF,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC
1.0,Completed,EFO_0000641,papillary thyroid carcinoma,CHEMBL3545027,XL-281,BRAF,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)ccc2[nH]1
1.0,Terminated,EFO_0000756,melanoma,CHEMBL3577124,LY-3009120,BRAF,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1
1.0,Completed,EFO_0000616,neoplasm,CHEMBL558752,RAF-265,BRAF,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21
4.0,,EFO_0000544,infection,CHEMBL1201567,FILGRASTIM,CSF3R,
4.0,,EFO_0000544,infection,CHEMBL1201568,PEGFILGRASTIM,CSF3R,
4.0,,EFO_0000616,neoplasm,CHEMBL2109128,LENOGRASTIM,CSF3R,
4.0,,EFO_0000616,neoplasm,CHEMBL3833384,EFLAPEGRASTIM,CSF3R,
4.0,,EFO_0000616,neoplasm,CHEMBL4297950,EFBEMALENOGRASTIM ALFA,CSF3R,
4.0,,EFO_0000616,neoplasm,CHEMBL4594230,LIPEGFILGRASTIM,CSF3R,
3.0,Completed,EFO_0000756,melanoma,CHEMBL2107881,REGRAMOSTIM,CSF3R,
2.0,,EFO_0000616,neoplasm,CHEMBL4297800,PEGTEOGRASTIM,CSF3R,
2.0,,EFO_0000616,neoplasm,CHEMBL2108572,BALUGRASTIM,CSF3R,
2.0,Withdrawn,MONDO_0100096,COVID-19,CHEMBL4650461,ANUMIGILIMAB,CSF3R,
4.0,,EFO_0000183,Hodgkins lymphoma,CHEMBL359744,DOXORUBICIN HYDROCHLORIDE,TOP2A,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL1200976,IDARUBICIN HYDROCHLORIDE,TOP2A,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O.Cl
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL178,DAUNORUBICIN,TOP2A,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
4.0,,EFO_0000313,carcinoma,CHEMBL1096885,VALRUBICIN,TOP2A,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O
4.0,,EFO_0000318,cardiomyopathy,CHEMBL1200778,DEXRAZOXANE HYDROCHLORIDE,TOP2A,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl
4.0,,EFO_0000616,neoplasm,CHEMBL1117,IDARUBICIN,TOP2A,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O
4.0,,EFO_0000616,neoplasm,CHEMBL44657,ETOPOSIDE,TOP2A,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
4.0,,EFO_0000616,neoplasm,CHEMBL58,MITOXANTRONE,TOP2A,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
4.0,,EFO_0000616,neoplasm,CHEMBL43,AMSACRINE,TOP2A,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12
4.0,,EFO_0000616,neoplasm,CHEMBL452231,TENIPOSIDE,TOP2A,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
4.0,,EFO_0000616,neoplasm,CHEMBL53463,DOXORUBICIN,TOP2A,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
4.0,,EFO_0004289,lymphoid leukemia,CHEMBL1563,DAUNORUBICIN HYDROCHLORIDE,TOP2A,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl
4.0,,MONDO_0008315,prostate cancer,CHEMBL1417019,MITOXANTRONE HYDROCHLORIDE,TOP2A,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
3.0,Recruiting,EFO_0000209,T-cell acute lymphoblastic leukemia,CHEMBL1738,DEXRAZOXANE,TOP2A,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
3.0,Unknown status,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1200645,ETOPOSIDE PHOSPHATE,TOP2A,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O
3.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL68117,VOSAROXIN,TOP2A,CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC
3.0,,EFO_0000616,neoplasm,CHEMBL1186894,AMRUBICIN,TOP2A,CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O
3.0,Terminated,EFO_0000702,small cell lung carcinoma,CHEMBL481958,AMRUBICIN HYDROCHLORIDE,TOP2A,CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O.Cl
3.0,,EFO_0000771,bacterial disease,CHEMBL240163,PAZUFLOXACIN,TOP2A,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
3.0,Completed,EFO_1001968,soft tissue sarcoma,CHEMBL2107818,ALDOXORUBICIN,TOP2A,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(CO)=N/NC(=O)CCCCCN1C(=O)C=CC1=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
3.0,Terminated,MONDO_0003060,biliary tract cancer,CHEMBL2107313,BECATECARIN,TOP2A,CCN(CC)CCN1C(=O)c2c(c3c4cccc(Cl)c4n([C@@H]4O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]4O)c3c3[nH]c4c(Cl)cccc4c23)C1=O
2.0,"Active, not recruiting",EFO_0000519,glioblastoma multiforme,CHEMBL2110580,BERUBICIN,TOP2A,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](OCc2ccccc2)[C@H](C)O1
2.0,Completed,EFO_0000565,leukemia,CHEMBL1200475,DAUNORUBICIN CITRATE,TOP2A,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.O=C(O)CC(O)(CC(=O)O)C(=O)O
2.0,Terminated,MONDO_0007254,breast cancer,CHEMBL3833344,GANCOTAMAB,TOP2A,
1.0,Terminated,EFO_0000313,carcinoma,CHEMBL2103796,BERUBICIN HYDROCHLORIDE,TOP2A,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](OCc2ccccc2)[C@H](C)O1.Cl
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL4297534,GLASDEGIB MALEATE,SMO,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1.O=C(O)/C=C\C(=O)O
4.0,,EFO_0000616,neoplasm,CHEMBL2043437,GLASDEGIB,SMO,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1
