rank,compound_name,chembl_id,priority_hits_count,composite_score,cp_best_score,cp_best_conc_uM,flag_cp_top150,cp_norm,ab_best_infection,ab_best_conc_uM,flag_ab_lt60,ab_norm,cpe_best_inhib,cpe_best_conc_uM,flag_cpe_gt15,cpe_norm,cpe_min_viability,cpe_viability_at_best,flag_cytotox_strong,flag_cytotox_moderate,flag_ab_good_but_cytotox,flag_cp_only,flag_ab_only,flag_cpe_only,flag_cpe_best_at_max_conc,assay_discordance,confounder_notes,discrepancy_explanation,cp_n,ab_n,cpe_n
175,glafenine,CHEMBL146095,1,0.8006105834464045,0.534638597881945,10.0,True,0.979453382438457,83.0,10.0,False,0.9378755572785423,2.29,0.1,False,0.5159914712153518,86.88406192,101.7998346,False,False,False,True,False,False,False,0.2564214762108716,Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
176,siramesine,CHEMBL61479,1,0.7987848062093285,0.091882123779587,0.8333333333333334,False,0.5863539445628998,94.5,0.8333333333333334,False,0.8131420817987982,28.74,10.0,True,0.9802287264973832,73.54377323,73.54377323,False,True,False,False,False,True,True,0.1976900561786458,Moderate cytotoxicity (min viability 70–80%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
177,GTS21,CHEMBL134713,1,0.7976885055243265,0.51682983204887,10.0,True,0.9773211862764102,87.0,10.0,False,0.9145183175033921,2.4,10.0,False,0.5358596627253344,86.32016955,86.32016955,False,False,False,True,False,False,True,0.23882170962892182,Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
178,PD-407824,CHEMBL214253,1,0.7967729386176247,0.685264259981105,0.8333333333333334,True,0.9906958712928862,93.5,0.8333333333333334,False,0.8344640434192673,6.0,0.83333,False,0.8778833107191316,43.22167787,93.62162728,True,False,False,True,False,False,False,0.08064354762037299,Strong cytotoxicity in non-infected cells (min viability <70%); Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in AB. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
179,U-18666A,CHEMBL2354929,1,0.7925910599327826,0.234241295919393,0.8333333333333334,False,0.8730374103508431,84.0,0.8333333333333334,False,0.9337080829618143,19.63,10.0,True,0.9693739096724171,24.62704231,24.62704231,True,False,False,False,False,True,True,0.04870609614746052,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
180,AZ191,CHEMBL3421968,1,0.7894346527550978,0.377301594940971,0.8333333333333334,False,0.9496026361698003,100.5,0.8333333333333334,False,0.6242488854429153,40.71,10.0,True,0.9881760031013762,62.58913538,62.58913538,True,False,False,False,False,True,True,0.19991077789674289,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
181,homochlorcyclizine,CHEMBL1515447,1,0.7859614266330684,0.289506042063146,10.0,False,0.9172320217096337,59.5,10.0,True,0.9777088583058733,2.1,0.001,False,0.47305679395231637,95.15882171,97.94112966,False,False,False,False,True,False,False,0.2755669267692393,AB antiviral signal without CP/CPE support: could be assay-specific interference or effect on antibody readout,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
182,JHW-007,CHEMBL3084652,1,0.7838089526564597,0.045461242532523,0.8333333333333334,False,0.45822833882535374,86.0,0.8333333333333334,False,0.922950184144214,37.03,10.0,True,0.9874975770498159,61.77905693,61.77905693,True,False,False,False,False,True,True,0.2887498011480352,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
183,SB-772077B,CHEMBL1956071,1,0.7817554667461233,0.488320980695046,0.8333333333333334,True,0.9734444659817794,87.0,0.8333333333333334,False,0.9145183175033921,3.31,0.00833,False,0.6917038185694903,52.1962747,105.9764171,True,False,False,True,False,False,False,0.1486025932445093,Strong cytotoxicity in non-infected cells (min viability <70%); Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
184,NVP-BHG712,CHEMBL3752910,1,0.7762841635975964,-0.061302510610007,10.0,False,0.19228532661368483,74.0,10.0,False,0.963171157201008,28.14,10.0,True,0.9798410544679201,96.45516101,107.6972052,False,False,False,False,False,True,True,0.44996053044521045,CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
185,triflupromazine,CHEMBL570,1,0.775150222911417,0.464604249135482,10.0,False,0.9703430897460749,56.0,10.0,True,0.9796472184531886,1.78,0.83333,False,0.40201589455320796,89.32293865,95.68939411,False,False,False,False,True,False,False,0.3308424383190166,AB antiviral signal without CP/CPE support: could be assay-specific interference or effect on antibody readout,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
186,LY2109761,CHEMBL260015,1,0.7749418491955806,0.686231842447033,10.0,True,0.9908897073076177,80.0,10.0,False,0.9494088001550688,1.87,0.1,False,0.42130257801899595,99.83707691,111.1752085,False,False,False,True,False,False,False,0.3175548103263138,Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
187,DU-728,CHEMBL265628,1,0.7749370032952122,0.088617726166009,10.0,False,0.5756929637526652,97.5,10.0,False,0.7349292498546229,16.34,0.83333,True,0.9629773211862764,88.63458943,99.5850125,False,False,False,False,False,True,False,0.19465837218162346,CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
188,NVP-ADW742,CHEMBL1988370,1,0.7700924783231149,0.076239619726731,0.8333333333333334,False,0.5460360534987401,92.0,0.8333333333333334,False,0.8631517735995348,27.91,10.0,True,0.9796472184531886,58.17849162,58.17849162,True,False,False,False,False,True,True,0.22440744602168405,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
189,piribedil,CHEMBL1371770,1,0.7678038379530917,0.097942006957985,10.0,False,0.6039930219034697,98.5,10.0,False,0.7011048652839698,15.43,0.00833,True,0.961038961038961,94.40297581,104.5534965,False,False,False,False,False,True,False,0.18460690078915826,CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
190,SB-216641,CHEMBL20963,1,0.7665300356547151,0.282271721312203,0.8333333333333334,False,0.9133553014150029,53.0,0.8333333333333334,True,0.9813917425857724,5.11,10.0,False,0.8436712541190153,20.13982973,20.13982973,True,False,True,False,True,False,True,0.06886188679554556,Strong cytotoxicity in non-infected cells (min viability <70%); Low infection rate but low viability suggests apparent antiviral signal may be driven by cell loss; AB antiviral signal without CP/CPE support: could be assay-specific interference or effect on antibody readout,"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
191,pimozide,CHEMBL1423,1,0.7598032564450474,0.480371175559578,10.0,True,0.9722814498933902,66.5,10.0,False,0.9730567939523164,1.6,0.00833,False,0.364314789687924,88.74211366,88.74211366,False,False,False,True,False,False,False,0.35123375142385066,Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
192,GSK2606414,CHEMBL2171124,1,0.7595219793731731,0.028956258101557,0.8333333333333334,False,0.40957549912773794,92.0,0.8333333333333334,False,0.8631517735995348,32.55,0.83333,True,0.9831362667183563,67.10788072,106.5607558,True,False,False,False,False,True,False,0.30251712609146464,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
193,lasofoxifene,CHEMBL328190,1,0.7574979827182449,0.106488503537313,0.8333333333333334,False,0.6282225237449118,97.0,0.8333333333333334,False,0.7497577049815856,49.64,10.0,True,0.9930219034696647,61.19264143,61.19264143,True,False,False,False,False,True,True,0.18575380569983985,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
194,metatinib,CHEMBL2143592,1,0.7570847063384376,0.55124913325923,10.0,True,0.9811979065710409,101.5,10.0,False,0.5850940104671448,4.29,0.83333,False,0.793564644310913,101.1399647,102.1954973,False,False,False,True,False,False,False,0.19814327425303743,Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in AB. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
195,CID-5458317,CHEMBL1241589,1,0.7564475175473833,0.213342001865284,0.8333333333333334,False,0.8499709245977902,85.5,0.8333333333333334,False,0.9266330684241132,45.52,10.0,True,0.9916650513665439,10.48751642,10.48751642,True,False,False,False,False,True,True,0.0709265684378711,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
196,BMS-833923,CHEMBL3545403,1,0.7541978301689766,0.212855304933482,0.8333333333333334,False,0.8495832525683272,98.0,0.8333333333333334,False,0.7192285326613684,61.26,10.0,True,0.9967047877495638,42.1055713,42.1055713,True,False,False,False,False,True,True,0.13882253134480416,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
197,benztropine-mesylate,CHEMBL1201203,1,0.753023841829812,0.481040082102585,10.0,True,0.9726691219228533,84.5,10.0,False,0.9318666408218647,1.74,0.001,False,0.39174258577243654,93.75342992,99.35549563,False,False,False,True,False,False,False,0.3242618483342219,Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
198,AS-1892802,CHEMBL2023158,1,0.7515893330118579,0.489074305333414,0.8333333333333334,True,0.9738321380112425,94.0,0.8333333333333334,False,0.8244814886605931,2.37,0.00833,False,0.5308199263423145,77.02069153,98.18072722,False,True,False,True,False,False,False,0.22538949595920538,Moderate cytotoxicity (min viability 70–80%); Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
199,auranofin,CHEMBL1366,1,0.7502229114169414,0.299836468989342,0.8333333333333334,False,0.9222717580926536,79.0,0.8333333333333334,False,0.9528009304128707,18.43,0.83333,True,0.9672417135103702,-0.039895645,88.06201388,True,False,False,False,False,True,False,0.02295961479532399,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
200,3'-fluorobenzylspiperone,CHEMBL137648,1,0.7486926232451833,0.325382960464864,0.8333333333333334,False,0.9329327389028882,103.0,0.8333333333333334,False,0.5212250436131033,71.66,10.0,True,0.9990308199263424,62.92345364,62.92345364,True,False,False,False,False,True,True,0.2588984815695483,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
201,bifemelane,CHEMBL1192517,1,0.7484493118821478,0.517233017012803,10.0,True,0.9775150222911417,65.0,10.0,False,0.9742198100407056,1.41,0.1,False,0.3268075208373716,89.48694297,96.80727634,False,False,False,True,False,False,False,0.3747385273057035,Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
202,pyrrolidine-dithiocarbamate,CHEMBL399491,1,0.7437732548511145,0.105560796515394,0.8333333333333334,False,0.6255088195386703,98.0,0.8333333333333334,False,0.7192285326613684,24.8,10.0,True,0.9775150222911417,63.02975164,63.02975164,True,False,False,False,False,True,True,0.18230179288261075,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
203,CY208-243,CHEMBL313737,1,0.7373909672417135,0.609280141677502,10.0,True,0.9862376429540609,95.5,10.0,False,0.7908509401046715,2.21,10.0,False,0.49854622988951347,83.80570023,83.80570023,False,False,False,True,False,False,True,0.2454454866975619,Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
204,N-benzylnaltrindole,CHEMBL55305,1,0.7362465995830685,0.148499435710587,0.8333333333333334,False,0.7294049234347741,101.5,0.8333333333333334,False,0.5850940104671448,33.95,10.0,True,0.984493118821477,70.11406918,70.11406918,False,True,False,False,False,True,True,0.20224377814139344,Moderate cytotoxicity (min viability 70–80%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
205,UK-383367,CHEMBL226630,1,0.7321186276410157,0.510262419816915,10.0,True,0.9767396782322155,85.0,10.0,False,0.929637526652452,1.44,0.001,False,0.33165342120566,90.88334986,95.189812,False,False,False,True,False,False,False,0.35961550811363663,Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
206,sunitinib,CHEMBL535,1,0.7301488526934192,0.395952359234068,0.8333333333333334,False,0.9552238805970149,99.0,0.8333333333333334,False,0.6831750339213026,30.32,10.0,True,0.9821670866446985,29.72575546,29.72575546,True,False,False,False,False,True,True,0.16539486031991396,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
207,K02288,CHEMBL1230714,1,0.7291917038185695,0.509951644810182,10.0,True,0.976545842217484,95.0,10.0,False,0.801511920914906,2.09,10.0,False,0.469858499709246,97.4065261,98.96638656,False,False,False,True,False,False,True,0.25734637114922126,Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
208,NNC-05-2090,CHEMBL1446457,1,0.7277303349341782,0.027787192851412,0.8333333333333334,False,0.40531110680364413,97.5,0.8333333333333334,False,0.7349292498546229,42.36,10.0,True,0.9893390191897654,74.46488063,74.46488063,False,True,False,False,False,True,True,0.2928199257244478,Moderate cytotoxicity (min viability 70–80%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
209,aztreonam,CHEMBL158,1,0.7261097111843381,-0.044717867859542,10.0,False,0.22678813723589844,94.0,10.0,False,0.8244814886605931,19.97,0.00833,True,0.9703430897460749,92.98795409,95.1633888,False,False,False,False,False,True,False,0.3939938486006506,CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
210,CK-636,CHEMBL1234574,1,0.7237012987012987,0.142210521337292,10.0,False,0.7138980422562512,103.0,10.0,False,0.5212250436131033,16.0,10.0,True,0.9621050591199845,96.95375313,99.33495217,False,False,False,False,False,True,True,0.2210221692123077,CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
211,NLG919,CHEMBL3629569,1,0.7226739678232216,0.0,10.0,False,0.33417328939717,53.0,10.0,True,0.9813917425857724,3.39,0.83333,False,0.7044969955417717,84.20769395,89.80103602,False,False,False,False,True,False,False,0.32473118996617334,AB antiviral signal without CP/CPE support: could be assay-specific interference or effect on antibody readout,"Discordant profile: strongest relative signal in AB, weakest in CP. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
212,penfluridol,CHEMBL47050,1,0.72123476644085,0.173020562911035,0.8333333333333334,False,0.780965303353363,79.0,0.8333333333333334,False,0.9528009304128707,33.87,10.0,True,0.9842992828067455,0.147327782,0.147327782,True,False,False,False,False,True,True,0.10944125983894398,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
213,lomitapide,CHEMBL354541,1,0.7196937390967242,0.222963085931973,0.8333333333333334,False,0.8616010854816825,87.5,0.8333333333333334,False,0.9101570071719326,20.87,10.0,True,0.9720876138786586,-0.603116188,-0.603116188,True,False,False,False,False,True,True,0.055378019910834506,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
214,NTNCB,CHEMBL299879,1,0.7095937900559459,-0.018623503147653,0.8333333333333334,False,0.2851327776700911,97.5,0.8333333333333334,False,0.7349292498546229,42.43,10.0,True,0.989532855204497,79.20095855,79.20095855,False,True,False,False,False,True,True,0.3566789713167107,Moderate cytotoxicity (min viability 70–80%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
215,meisoindigo,CHEMBL607535,1,0.7072410807418006,0.088170766719647,0.8333333333333334,False,0.5741422756348129,96.5,0.8333333333333334,False,0.7654584221748401,18.21,10.0,True,0.9666602054661756,47.67642842,47.67642842,True,False,False,False,False,True,True,0.19627971145181108,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
216,JW-642,CHEMBL3356976,1,0.7045987594495058,-0.14249097139172,10.0,False,0.078309749951541,24.5,10.0,True,0.9941849195580539,4.7,0.00833,False,0.8209924403954255,90.52007574,106.2210664,False,False,False,False,True,False,False,0.48655259048144406,AB antiviral signal without CP/CPE support: could be assay-specific interference or effect on antibody readout,"Discordant profile: strongest relative signal in AB, weakest in CP. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
217,SR-33805,CHEMBL287679,1,0.6957450280175372,0.028751531415065,0.8333333333333334,False,0.40918782709827484,97.5,0.8333333333333334,False,0.7349292498546229,24.33,10.0,True,0.976545842217484,63.07413061,63.07413061,True,False,False,False,False,True,True,0.2847165753061512,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
218,GSK461364,CHEMBL1908394,1,0.6955895620955854,0.064327174302387,0.8333333333333334,False,0.5105640628028688,94.0,0.8333333333333334,False,0.8244814886605931,54.78,10.0,True,0.994572591587517,36.02221755,36.02221755,True,False,False,False,False,True,True,0.24554001353761631,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
219,BAN-ORL-24,CHEMBL201945,1,0.6941267687536344,0.505504032419514,10.0,True,0.9757704981585579,63.5,10.0,False,0.9751889901143632,0.56,10.0,False,0.1717387090521419,91.59709947,99.49363548,False,False,False,True,False,False,True,0.46404019405367464,Morphology rescue (top 150) without supporting AB/CPE efficacy: possible morphological modulation unrelated to viral suppression,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
220,raloxifene,CHEMBL81,1,0.6929527878641015,0.081209826780043,0.8333333333333334,False,0.5584415584415584,101.0,0.8333333333333334,False,0.6041868579182011,24.41,10.0,True,0.9769335142469471,67.89637004,67.89637004,True,False,False,False,False,True,True,0.22955326880061608,Strong cytotoxicity in non-infected cells (min viability <70%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
221,HTH-01-015,CHEMBL4303250,1,0.6919532080545552,0.142572231175743,0.8333333333333334,False,0.7144795503004459,104.5,0.8333333333333334,False,0.451831750339213,48.4,10.0,True,0.9922465594107385,74.12572982,74.12572982,False,True,False,False,False,True,True,0.27024265146912146,Moderate cytotoxicity (min viability 70–80%); CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
222,JLK-6,CHEMBL149518,1,0.6839794533824386,0.019334754525118,10.0,False,0.381081604962202,100.5,10.0,False,0.6242488854429153,19.12,10.0,True,0.968598565613491,93.80592603,93.80592603,False,False,False,False,False,True,True,0.2952070481269296,CPE protection without AB/CP support: could be host-cell protection downstream of infection or assay artifact; CPE effect only at highest concentration tested (10 µM): possible concentration-dependent artifact/off-target toxicity,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
